date,plan_kwh,adjusted_purchase_kwh,adjustment_up_kwh,adjustment_down_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,initial_soc_kwh,terminal_soc_kwh
2025-04-27,55408.001171157826,56492.423767343855,1084.4225961860216,0.0,19750.163671340826,16138.39763597222,0.0,4307.186548641917,33157.13435793345,1123.731552305483,0.0,34280.86591023893,6453.093217742142,6296.687593090858
2025-04-28,67255.8183875486,68187.40462576855,931.5862382199588,0.0,19985.977285143817,15932.918457092013,0.0,7512.378481050086,39618.069331445135,752.6950590153011,0.0,40370.764390460434,6296.687593090858,6580.824419618056
2025-04-29,56838.11740623537,57518.363394147695,680.2459879123262,0.0,17778.018142699966,14450.878648567708,0.0,6758.0101833487715,33935.22679860698,936.710342864772,0.0,34871.93714147175,6580.824419618056,6524.508916306134
2025-04-30,53875.16331529814,53875.16331529814,0.0,0.0,18070.496766205306,14842.9666490842,0.0,2390.7787648436974,32674.685522843247,0.0,0.0,32674.685522843247,6524.508916306134,6295.770840241802
2025-05-01,55539.0592616313,55800.87624372878,261.8169820974835,0.0,19296.73108131719,16593.54698092882,1539.245336695917,3625.5586800363308,33482.54761804624,505.8696819596527,9681.917877085905,43670.3351770918,6295.770840241802,5225.5543901730325
2025-05-02,29766.629136591666,29766.629136591666,0.0,0.0,15420.250816356733,12100.617932548957,998.9441391579853,13155.620308608542,15035.813643454803,0.0,5724.557117667291,20760.370761122096,5225.5543901730325,5658.649088728588
2025-05-03,28338.574068694616,28366.052271207638,27.478202513022268,0.0,15236.419870945912,12190.219571018924,1309.60310442708,17762.28342570773,13964.401665521535,40.68560055090642,7389.386384791651,21394.473650864093,5658.649088728588,5826.73856033666
2025-05-04,60394.710736428,60445.32024201308,50.609505585069655,0.0,17267.21139477071,14243.927632560764,1453.7671536640623,7141.1363001338605,35627.14935719426,97.78515621619233,9005.501825294137,44730.43633870459,5826.73856033666,5540.642557229456
2025-05-05,62830.98169130454,62830.98169130454,0.0,0.0,19801.45665427164,15986.090838965885,871.7902531510425,4811.3993291498355,37813.71268589424,0.0,5559.615522188065,43373.328208082305,5540.642557229456,5599.630391667389
2025-05-06,55797.80810257566,58532.19968534871,2734.3915827730425,0.0,20460.120433446424,16500.44393428653,589.7162832869774,2292.157102809124,33630.532519950786,2509.958825587232,3686.976175268948,39827.46752080697,5599.630391667389,5679.912188117475
2025-05-07,59522.136854966084,61196.339098290926,1674.2022433248435,0.0,20371.905591854636,16358.691642816317,562.8206655856761,2678.099864838285,36150.38977965884,1332.560840177533,3689.4695694645307,41172.42018930091,5679.912188117475,5838.303173212962
2025-05-08,67262.04744787017,67580.5244389934,318.47699112322044,0.0,19476.994018808513,15552.391865520445,98.07101851562243,7927.480904220945,39719.877414869174,538.1270476449914,676.2415897899821,40934.246052304145,5838.303173212962,6087.1623840068
2025-05-09,29809.939142089195,30123.144242108552,313.2051000193579,0.0,16260.453243258795,12617.78035045655,0.0,17981.085499306308,15372.823956569644,496.47741921814577,0.0,15869.301375787789,6087.1623840068,6701.814357987994
2025-05-10,29254.188810354204,29724.86962774136,470.68081738715244,0.0,15685.055100678688,12741.51465554423,0.0,14660.283899273565,15320.901493749201,658.5142359016278,0.0,15979.41572965083,6701.814357987994,6661.125442438562
2025-05-11,64208.715898626375,64746.15894115242,537.4430425260426,0.0,18356.40160586076,15210.445856484374,41.18071666666674,6157.304825109372,38484.38394216279,789.9238144783669,277.36103945833383,39551.6687960995,6661.125442438562,6281.3914916195035
2025-05-12,56538.478741125844,58356.69598746002,1818.2172463341722,0.0,17433.868214953753,13789.433617803816,0.0,2781.0661569767535,34424.78175645989,1997.095995379471,0.0,36421.87775183936,6281.3914916195035,6650.279976406978
2025-05-13,66561.08435292818,67335.72542064707,774.6410677188907,0.0,16924.906523427417,13920.385916137151,0.0,11201.99204669014,39684.6908490602,1003.037271723698,0.0,40687.7281207839,6650.279976406978,6415.600385117043
2025-05-14,64343.48457156786,65381.45463513519,1037.9700635673316,0.0,17966.535115737042,14483.315069830727,0.0,8884.085805895544,39374.885772938025,724.2421301007583,0.0,40099.12790303878,6415.600385117043,6492.909689468461
2025-05-15,63579.15352847075,65144.16506152052,1565.0115330497695,0.0,19085.835430899402,14695.555903293487,0.0,7988.8272505812765,39873.00560475,1096.9090324098197,0.0,40969.91463715982,6492.909689468461,7341.766129174049
