date,plan_kwh,adjusted_kwh,increase_kwh,decrease_kwh,emergency_kwh,charge_kwh,discharge_kwh,plan_cost_yuan,adjustment_cost_yuan,ordinary_settlement_cost_yuan,emergency_cost_yuan,total_cost_yuan,soc_start_kwh,soc_end_kwh
2025-07-27,73005.4275825,73005.4275825,0.0,0.0,2297.5975794187334,15338.0902272334,16617.66070919238,46571.81433278463,0.0,46571.81433278463,15682.291313612255,62254.105646396885,10787.280648148148,6127.494397999999
2025-07-28,81093.58674542181,81093.58674542181,0.0,0.0,1370.4722111138803,22216.256906687253,18145.251656941677,50523.27754035764,0.0,50523.27754035764,8671.8225772574,59195.10011761504,6127.494397999999,5960.734884083335
2025-07-29,77341.14790303839,77341.14790303839,0.0,0.0,2869.385848516674,19747.434441649515,15829.65664092777,48403.02258722506,0.0,48403.02258722506,19356.48701994082,67759.50960716588,5960.734884083335,6144.91850275926
2025-07-30,70289.90214804526,70289.90214804526,0.0,0.0,7232.789793302778,16663.88330332304,13479.114796975002,44393.88836119629,0.0,44393.88836119629,47310.87098269359,91704.75934388988,6144.91850275926,6165.619256888889
2025-07-31,74510.710179417,74510.710179417,0.0,0.0,4419.085905136111,19691.4599433059,15865.796674586114,46477.46261279459,0.0,46477.46261279459,29975.782858052335,76453.24547084692,6165.619256888889,6259.270234101852
2025-08-01,73802.50577881001,73802.50577881001,0.0,0.0,0.0,13867.347327335388,7145.894545833333,46864.792597329826,0.0,46864.792597329826,0.0,46864.792597329826,6259.270234101852,10800.0
2025-08-02,77145.73209416665,77145.73209416665,0.0,0.0,0.0,8787.754130658439,7163.043429166665,49569.91569530589,0.0,49569.91569530589,0.0,49569.91569530589,10800.0,10750.041574074074
2025-08-03,60043.23196333333,60043.23196333333,0.0,0.0,1743.7814959333318,15750.826323508229,17124.196832400004,39608.44245917007,0.0,39608.44245917007,10949.490105750947,50557.93256492102,10750.041574074074,5898.899895898149
2025-08-04,69570.18610793895,69570.18610793895,0.0,0.0,11.126262499999939,19454.995458755147,15590.628023611112,44881.78659301421,0.0,44881.78659301421,75.01083312291627,44956.79742613712,5898.899895898149,6085.47578254321
2025-08-05,67782.80257384773,67782.80257384773,0.0,0.0,850.8103698241795,18920.83789580246,15452.34766296389,43468.23887523616,0.0,43468.23887523616,5917.096557833762,49385.33543306992,6085.47578254321,5944.9547076944455
2025-08-06,75239.10455741425,75239.10455741425,0.0,0.0,6.989421666666658,20248.68491116254,16291.343393888888,48732.62904937091,0.0,48732.62904937091,47.22402749083327,48779.85307686174,5944.9547076944455,6067.2784678641965
2025-08-07,77212.42190720164,77212.42190720164,0.0,0.0,509.85517100833874,19848.23461255829,15951.967677325,47686.02902347413,0.0,47686.02902347413,3540.028678649171,51226.057702123304,6067.2784678641965,6206.281088805556
2025-08-08,66618.37814257201,66618.37814257201,0.0,0.0,0.0,14568.230787129625,7665.9199175,42630.20923649942,0.0,42630.20923649942,0.0,42630.20923649942,6206.281088805556,10800.0
2025-08-09,65721.8277606653,65721.8277606653,0.0,0.0,0.0,9372.148581275718,7591.440350833333,42699.28028582775,0.0,42699.28028582775,0.0,42699.28028582775,10800.0,10800.0
2025-08-10,65464.75898058298,65464.75898058298,0.0,0.0,71.62615845833261,13870.854837256516,15603.965121819443,43070.44137673173,0.0,43070.44137673173,477.48807066953714,43547.92944740127,10800.0,5946.030329287037
2025-08-11,69129.59625743827,69129.59625743827,0.0,0.0,1279.1090713000076,20601.89864375514,16679.97947203333,43361.68216896613,0.0,43361.68216896613,8814.548879367485,52176.23104833362,5946.030329287037,5954.428584185184
2025-08-12,75218.83749952675,75218.83749952675,0.0,0.0,796.8933420222295,19104.301614509597,15300.523474644442,46985.93032495208,0.0,46985.93032495208,5492.975148331991,52478.905473284074,5954.428584185184,6147.718398750001
2025-08-13,67301.0210232956,67301.0210232956,0.0,0.0,2556.7702154805656,17866.39516440672,14418.838626186109,42459.84701182788,0.0,42459.84701182788,17281.385719615693,59741.23273144357,6147.718398750001,6206.5422398425935
2025-08-14,68851.60268245541,68851.60268245541,0.0,0.0,1209.097493052782,20434.532619677637,16563.63897361388,44226.821649078,0.0,44226.821649078,7703.152997015426,51929.974646093426,6206.5422398425935,6193.578293537036
2025-08-15,78847.41640271946,78847.41640271946,0.0,0.0,0.0,14324.139263353909,7456.773267500001,49859.236579081866,0.0,49859.236579081866,0.0,49859.236579081866,6193.578293537036,10800.0
2025-08-16,71401.20304129866,71401.20304129866,0.0,0.0,0.0,9166.639595510971,7424.978072363885,46966.77444079229,0.0,46966.77444079229,0.0,46966.77444079229,10800.0,10800.0
2025-08-17,67511.91987444443,67511.91987444443,0.0,0.0,792.4796341833373,14380.763052362821,15915.791486372222,43172.450250346665,0.0,43172.450250346665,5474.138523103378,48646.58877345004,10800.0,6058.47398449074
2025-08-18,69941.39789679012,69941.39789679012,0.0,0.0,226.53537500000007,21211.915865490402,16996.75412138889,44623.980230230845,0.0,44623.980230230845,1538.9457375420839,46162.92596777293,6058.47398449074,6263.915906333335
2025-08-19,68281.10573885115,68281.10573885115,0.0,0.0,378.877352286111,19499.734867825784,16008.083137713891,43616.98218456793,0.0,43616.98218456793,2312.01841902824,45929.00060359617,6263.915906333335,6026.918245472223
2025-08-20,77465.5209686934,77465.5209686934,0.0,0.0,1233.574965555555,22140.794219255826,17918.22507472222,47941.8363058673,0.0,47941.8363058673,7815.545000769869,55757.381306637166,6026.918245472223,6044.494070888887
2025-08-21,73174.13018611453,73174.13018611453,0.0,0.0,364.6301795000037,19167.704286934153,15373.818537166666,45786.99948420411,0.0,45786.99948420411,2487.9971328736924,48274.996617077806,6044.494070888887,6213.407332277778
2025-08-22,71774.18063115569,71774.18063115569,0.0,0.0,0.0,14760.719223395063,7828.24917,45955.21231827888,0.0,45955.21231827888,0.0,45955.21231827888,6213.407332277778,10800.0
2025-08-23,65188.58986778119,65188.58986778119,0.0,0.0,0.0,8965.345497942384,7261.929853333333,42020.8301256976,0.0,42020.8301256976,0.0,42020.8301256976,10800.0,10800.0
2025-08-24,63493.084973794124,63493.084973794124,0.0,0.0,388.88872602777565,16697.528853302472,17863.600566258334,42154.09917768058,0.0,42154.09917768058,2097.5082361227296,44251.607413803315,10800.0,5979.3308943518505
2025-08-25,90619.67332627572,90619.67332627572,0.0,0.0,35.803747499999794,20026.50332897462,16129.663487777778,57092.38186421595,0.0,57092.38186421595,241.69165235166525,57334.073516567616,5979.3308943518505,6081.335570675927
2025-08-26,69264.77894019888,69264.77894019888,0.0,0.0,453.0999120972275,20495.98137908779,16552.69891456944,44980.857464682646,0.0,44980.857464682646,2981.0599945977806,47961.91745928043,6081.335570675927,6135.831129000003
2025-08-27,70402.61128833333,70402.61128833333,0.0,0.0,1565.887697377778,19992.8548837037,16263.1761454,44991.436686095825,0.0,44991.436686095825,10745.957438212754,55737.39412430858,6135.831129000003,6059.204807222222
2025-08-28,69348.83359026062,69348.83359026062,0.0,0.0,5239.397245769442,17692.72415581619,14218.33193561945,43571.01497070598,0.0,43571.01497070598,35513.32181205864,79084.33678276461,6059.204807222222,6184.509952324074
2025-08-29,79902.1346157133,79902.1346157133,0.0,0.0,0.0,15361.337785483536,8288.742563333333,50354.104221311034,0.0,50354.104221311034,0.0,50354.104221311034,6184.509952324074,10800.0
2025-08-30,69925.53441554526,69925.53441554526,0.0,0.0,0.0,9569.315222222223,7751.14533,45860.50165667645,0.0,45860.50165667645,0.0,45860.50165667645,10800.0,10800.0
2025-08-31,63753.39556004321,63753.39556004321,0.0,0.0,2298.1739095944445,14256.670951718103,15556.217142183334,42313.15789803319,0.0,42313.15789803319,15664.411714863734,57977.56961289693,10800.0,6346.31814300926
2025-09-01,78485.96620840192,78485.96620840192,0.0,0.0,0.0,19506.71281349793,13078.113526666668,48801.871956965275,0.0,48801.871956965275,0.0,48801.871956965275,6346.31814300926,9371.122423305555
2025-09-02,65045.582997849655,65045.582997849655,0.0,0.0,0.0,18327.957444255826,14964.018419122218,41800.23144504412,0.0,41800.23144504412,0.0,41800.23144504412,9371.122423305555,9239.596990777778
2025-09-03,69240.6096645233,69240.6096645233,0.0,0.0,0.0,16065.318435109739,13174.302089722223,44506.2695234119,0.0,44506.2695234119,0.0,44506.2695234119,9239.596990777778,9060.270149351854
2025-09-04,66596.23154704046,66596.23154704046,0.0,0.0,0.0,18610.133223179004,15161.8193875,43597.93646428952,0.0,43597.93646428952,0.0,43597.93646428952,9060.270149351854,8962.924064101855
2025-09-05,60706.3112842,60706.3112842,0.0,0.0,0.0,10879.959697294229,7159.399012499999,40319.84201792943,0.0,40319.84201792943,0.0,40319.84201792943,8962.924064101855,10800.0
2025-09-06,60321.8333530111,60321.8333530111,0.0,0.0,0.0,8726.283966049383,7068.2900125,39941.72262923885,0.0,39941.72262923885,0.0,39941.72262923885,10800.0,10800.0
2025-09-07,60423.31618625171,60423.31618625171,0.0,0.0,0.0,16735.865091090534,15483.286506666665,39871.994516071485,0.0,39871.994516071485,0.0,39871.994516071485,10800.0,8658.626907907408
2025-09-08,67423.44323115225,67423.44323115225,0.0,0.0,0.0,17781.751246601503,15448.237023888887,42313.20375194324,0.0,42313.20375194324,0.0,42313.20375194324,8658.626907907408,7497.495225527774
2025-09-09,56624.60251899519,56624.60251899519,0.0,0.0,1302.7423012277843,18853.324691028807,16264.86426155,35892.572933838994,0.0,35892.572933838994,8963.423117777458,44855.99605161645,7497.495225527774,6393.416045731483
2025-09-10,67506.24484,67506.24484,0.0,0.0,704.9654004888945,21502.226598713984,17638.558177566665,41023.074794746586,0.0,41023.074794746586,4758.733351088215,45781.8081458348,6393.416045731483,6147.0220095
2025-09-11,66179.85398300411,66179.85398300411,0.0,0.0,6.071666666666715,20802.293309910838,16636.935190277778,41011.214968862536,0.0,41011.214968862536,40.92910500000033,41052.14407386254,6147.0220095,6383.602443666667
2025-09-12,58827.94550241769,58827.94550241769,0.0,0.0,0.0,15497.92697,8578.563044999999,36954.67434520974,0.0,36954.67434520974,0.0,36954.67434520974,6383.602443666667,10800.0
2025-09-13,53401.71707825102,53401.71707825102,0.0,0.0,0.0,10788.06379595336,8738.33167472222,34617.101523352336,0.0,34617.101523352336,0.0,34617.101523352336,10800.0,10800.0
2025-09-14,65412.35177362483,65412.35177362483,0.0,0.0,52.454280466666305,13431.27765424897,15238.611933700002,41586.955238774965,0.0,41586.955238774965,244.751672657465,41831.70691143243,10800.0,5956.358851379627
2025-09-15,58700.45643651235,58700.45643651235,0.0,0.0,1474.52177831064,21456.43068621742,17270.725505561106,36717.686306863165,0.0,36717.686306863165,8690.855402206638,45408.5417090698,5956.358851379627,6077.451462796295
2025-09-16,69935.67506604939,69935.67506604939,0.0,0.0,518.5960051833372,21191.12868695473,17364.574337316666,42627.05486973833,0.0,42627.05486973833,3535.3383004156103,46162.39317015394,6077.451462796295,5855.495795148148
2025-09-17,66030.36543238339,66030.36543238339,0.0,0.0,468.34556787221527,21816.366407938956,17638.185447405558,41101.55686443983,0.0,41101.55686443983,2343.1603118799935,43444.71717631982,5855.495795148148,5892.241731842593
2025-09-18,59417.515715610425,59417.515715610425,0.0,0.0,3647.9749214666626,19278.837916721535,15404.468852144451,37167.2795297782,0.0,37167.2795297782,22927.61916887771,60094.89869865591,5892.241731842593,6127.119354509259
2025-09-19,64581.937760024,64581.937760024,0.0,0.0,0.0,15310.288727500005,8195.741288333335,39960.52149928478,0.0,39960.52149928478,0.0,39960.52149928478,6127.119354509259,10800.0
2025-09-20,56877.92143825102,56877.92143825102,0.0,0.0,0.0,10784.844306584364,8735.723888333334,36843.60636276667,0.0,36843.60636276667,0.0,36843.60636276667,10800.0,10800.0
2025-09-21,60232.94606014403,60232.94606014403,0.0,0.0,179.4978737250014,15393.3683443107,16664.593940441668,38106.35123391867,0.0,38106.35123391867,1208.6050418974257,39314.9562758161,10800.0,6137.8160204999995
2025-09-22,69767.68183632716,69767.68183632716,0.0,0.0,422.3518437333333,21373.224370953365,17482.14677765556,43476.24449422743,0.0,43476.24449422743,2162.7573002609197,45639.00179448835,6137.8160204999995,5949.1104236296305
2025-09-23,68308.13924091219,68308.13924091219,0.0,0.0,424.7916163611006,22281.735087685178,17885.968176416674,42303.24453554166,0.0,42303.24453554166,2512.806134729517,44816.05067027117,5949.1104236296305,6129.37402875
2025-09-24,60276.58350083332,60276.58350083332,0.0,0.0,4366.281404772216,17913.705460555553,14590.363711616674,37827.929498384634,0.0,37827.929498384634,28636.95367753051,66464.88317591514,6129.37402875,6040.1937081203705
2025-09-25,64892.13792847736,64892.13792847736,0.0,0.0,176.0862741666655,22041.73082165295,17838.36919638889,40347.40822725424,0.0,40347.40822725424,853.326009723743,41200.73423697798,6040.1937081203705,6057.341229398146
2025-09-26,72980.39775424212,72980.39775424212,0.0,0.0,0.0,15030.032082561727,7905.93309333333,45289.30897639517,0.0,45289.30897639517,0.0,45289.30897639517,6057.341229398146,10800.0
2025-09-27,55432.455326892996,55432.455326892996,0.0,0.0,0.0,11326.211806584357,9174.231563333331,36050.3022260699,0.0,36050.3022260699,0.0,36050.3022260699,10800.0,10800.0
2025-09-28,59925.177736666665,59925.177736666665,0.0,0.0,2333.5331101666648,15288.39057946502,16726.470449833334,38173.02513103769,0.0,38173.02513103769,15153.129299283984,53326.15443032168,10800.0,5974.584355037038
2025-09-29,68862.11559481481,68862.11559481481,0.0,0.0,297.7337653999985,21938.98474205761,17736.850151266663,42981.6573667748,0.0,42981.6573667748,1604.9869217252262,44586.64428850003,5974.584355037038,6012.059343703703
2025-09-30,67413.69266229423,67413.69266229423,0.0,0.0,2577.514194075,21642.62237812757,17406.379107591663,42354.827036171446,0.0,42354.827036171446,14725.494151362022,57080.32118753347,6012.059343703703,6149.998253361113
2025-10-01,63432.50304824073,63432.50304824073,0.0,0.0,0.0,21620.75180536008,16046.534339999998,39422.261836711754,0.0,39422.261836711754,0.0,39422.261836711754,6149.998253361113,7779.192278185185
2025-10-02,68591.24578872084,68591.24578872084,0.0,0.0,0.0,19199.648462074758,15394.996627222223,42931.09849462718,0.0,42931.09849462718,0.0,42931.09849462718,7779.192278185185,7953.324086027779
2025-10-03,59395.53012554526,59395.53012554526,0.0,0.0,0.0,13014.65502169753,7979.862245,37033.47946248423,0.0,37033.47946248423,0.0,37033.47946248423,7953.324086027779,10800.0
2025-10-04,69105.28041587105,69105.28041587105,0.0,0.0,0.0,8837.133862139915,7158.078428333334,43805.74001688304,0.0,43805.74001688304,0.0,43805.74001688304,10800.0,10800.0
2025-10-05,64125.482719074076,64125.482719074076,0.0,0.0,0.0,15071.289824475294,15193.757049166665,40465.29603874177,0.0,40465.29603874177,0.0,40465.29603874177,10800.0,7482.208565175924
2025-10-06,58290.24734080247,58290.24734080247,0.0,0.0,2231.2028930826145,17960.404578106994,15457.487543975,36771.577203133704,0.0,36771.577203133704,14102.315713361853,50873.892916495555,7482.208565175924,6471.586525499999
2025-10-07,61842.56071666667,61842.56071666667,0.0,0.0,618.9844183333294,21701.03100023662,17586.509124444452,37997.36736017774,0.0,37997.36736017774,3133.302341524979,41130.66970170272,6471.586525499999,6461.948731885791
2025-10-08,59240.86933457133,59240.86933457133,0.0,0.0,1258.9403723277733,20583.511241042528,16750.69944711667,36445.26136321432,0.0,36445.26136321432,7556.949854909664,44002.21121812398,6461.948731885791,6375.22057425
2025-10-09,68868.118626286,68868.118626286,0.0,0.0,100.81721543888867,20646.569877630303,16779.426352338887,41986.92535978426,0.0,41986.92535978426,646.7914226250207,42633.71678240928,6375.22057425,6313.326405962964
2025-10-10,66393.61565759259,66393.61565759259,0.0,0.0,0.0,14510.071397695468,7715.1515975,40614.38535027872,0.0,40614.38535027872,0.0,40614.38535027872,6313.326405962964,10800.0
2025-10-11,62650.113298786004,62650.113298786004,0.0,0.0,0.0,9520.82818621399,7711.870830833334,39210.31409528748,0.0,39210.31409528748,0.0,39210.31409528748,10800.0,10800.0
2025-10-12,57205.93400499999,57205.93400499999,0.0,0.0,1045.4138612000045,15859.012142788059,17268.14997213333,35558.6420120033,0.0,35558.6420120033,7168.542118429964,42727.18413043326,10800.0,5886.27762613889
2025-10-13,64596.92736305554,64596.92736305554,0.0,0.0,1327.6091140749986,22025.992596508913,17660.01832231389,39047.83922425209,0.0,39047.83922425209,7319.055958846811,46366.8951830989,5886.27762613889,6087.428382648149
2025-10-14,67326.17396864198,67326.17396864198,0.0,0.0,1692.6982715999948,21403.353662695474,17490.962434233334,40917.51517827946,0.0,40917.51517827946,8952.803125178445,49870.3183034579,6087.428382648149,5916.043974370371
2025-10-15,70445.61052166665,70445.61052166665,0.0,0.0,609.5948113999978,22059.348528786002,17742.988721933332,42900.643623039905,0.0,42900.643623039905,3224.325155323761,46124.96877836367,5916.043974370371,6055.025737018518
2025-10-16,66441.75571859052,66441.75571859052,0.0,0.0,1526.8511321194403,22421.213984108363,18001.24864926945,40627.23943029658,0.0,40627.23943029658,8357.999217178083,48985.23864747466,6055.025737018518,6232.730934638887
2025-10-17,56950.92577179012,56950.92577179012,0.0,0.0,0.0,16055.354783871744,8894.29521611111,34776.568420515905,0.0,34776.568420515905,0.0,34776.568420515905,6232.730934638887,10800.0
2025-10-18,64742.45346645062,64742.45346645062,0.0,0.0,0.0,10544.807386145401,8541.293982777775,40377.56219894021,0.0,40377.56219894021,0.0,40377.56219894021,10800.0,10800.0
2025-10-19,62803.18365065842,62803.18365065842,0.0,0.0,750.5219957888837,17228.35317538066,18331.393128933338,39671.661341360115,0.0,39671.661341360115,4250.312773206873,43921.97411456699,10800.0,5937.303270138889
2025-10-20,72480.11769036694,72480.11769036694,0.0,0.0,180.70515994166664,22233.452176395745,18068.40401394722,44783.62341926417,0.0,44783.62341926417,1194.8819525068166,45978.50537177099,5937.303270138889,5871.405768953701
2025-10-21,71346.16538220164,71346.16538220164,0.0,0.0,1215.1656911194389,22477.99403166667,18224.38768249167,43605.64450671825,0.0,43605.64450671825,6076.582724601516,49682.22723131977,5871.405768953701,5852.28075024074
2025-10-22,68537.81027395061,68537.81027395061,0.0,0.0,1355.3794264611126,21883.448190061732,17635.909607149995,42254.237432639005,0.0,42254.237432639005,8297.784824893999,50552.022257533004,5852.28075024074,5951.929002240741
2025-10-23,79191.96055223249,79191.96055223249,0.0,0.0,547.2049900861139,19472.73635320302,15541.889324636113,48691.3162886517,0.0,48691.3162886517,3817.302010840731,52508.61829949243,5951.929002240741,6208.625803861111
2025-10-24,67434.87998808641,67434.87998808641,0.0,0.0,0.0,14866.276073899167,7909.446843333333,41462.67617700287,0.0,41462.67617700287,0.0,41462.67617700287,6208.625803861111,10800.0
2025-10-25,68232.19994691358,68232.19994691358,0.0,0.0,0.0,9169.362410150889,7427.183552222221,42810.70809226325,0.0,42810.70809226325,0.0,42810.70809226325,10800.0,10800.0
2025-10-26,67937.60287695473,67937.60287695473,0.0,0.0,255.38689855000703,15099.148868679695,16566.17570450555,42768.68980150731,0.0,42768.68980150731,1779.479724422349,44548.16952592966,10800.0,5982.372087916668
2025-10-27,66471.93524849793,66471.93524849793,0.0,0.0,1438.9147528055585,21454.6892630144,17463.73694025,41059.45588020095,0.0,41059.45588020095,9818.834251022838,50878.29013122379,5982.372087916668,5887.440268796297
2025-10-28,66620.45657576132,66620.45657576132,0.0,0.0,3368.631457792801,19737.23523300411,15885.42687611667,41186.3308345614,0.0,41186.3308345614,22858.65287160627,64044.983706167666,5887.440268796297,6000.477671703704
2025-10-29,74947.42686653757,74947.42686653757,0.0,0.0,726.3178888361108,23637.602874238684,19163.264614341668,45943.9846819144,0.0,45943.9846819144,4418.477106464484,50362.46178837888,6000.477671703704,5981.804020361112
2025-10-30,65954.53279153291,65954.53279153291,0.0,0.0,2963.004042286106,20219.332728981484,16265.552776325008,40759.2331467695,0.0,40759.2331467695,20029.1217238102,60788.3548705797,5981.804020361112,6106.367058305556
2025-10-31,75367.15576116597,75367.15576116597,0.0,0.0,0.0,14996.595490771597,7922.972699999998,46579.17915469466,0.0,46579.17915469466,0.0,46579.17915469466,6106.367058305556,10800.0
2025-11-01,65642.34070540467,65642.34070540467,0.0,0.0,0.0,9468.105226337446,7669.165233333333,41440.121621421014,0.0,41440.121621421014,0.0,41440.121621421014,10800.0,10800.0
2025-11-02,66563.3572222428,66563.3572222428,0.0,0.0,1641.4702722583338,17419.456836440324,18380.27960524166,42327.41324338207,0.0,42327.41324338207,8679.032825850416,51006.44606923249,10800.0,6054.9782580833335
2025-11-03,76830.50470696573,76830.50470696573,0.0,0.0,117.68718315833203,22500.93174743485,18302.807294897226,47171.383220078074,0.0,47171.383220078074,802.0359167517241,47973.4191368298,6054.9782580833335,5969.364280888889
2025-11-04,71008.80440596708,71008.80440596708,0.0,0.0,1081.9513870416695,22679.626709300413,18345.48488045833,43706.31873603939,0.0,43706.31873603939,7282.2915211070285,50988.61025714642,5969.364280888889,5997.156229861111
2025-11-05,79312.49193654663,79312.49193654663,0.0,0.0,42.69698099999892,23214.763160949922,18783.613249277776,49063.95102830701,0.0,49063.95102830701,233.2559792717425,49297.207007578756,5997.156229861111,6019.7616866296285
2025-11-06,74304.35211130658,74304.35211130658,0.0,0.0,1836.661904486101,22923.647468528805,18537.089979958342,45672.666921852244,0.0,45672.666921852244,9492.551556015658,55165.2184778679,6019.7616866296285,6054.2777639074075
2025-11-07,72512.68675526405,72512.68675526405,0.0,0.0,0.0,14968.631717743485,7853.441678888887,44912.69151398509,0.0,44912.69151398509,0.0,44912.69151398509,6054.2777639074075,10800.0
2025-11-08,71500.40968920781,71500.40968920781,0.0,0.0,0.0,8621.986543209878,6983.8090999999995,45427.58826963663,0.0,45427.58826963663,0.0,45427.58826963663,10800.0,10800.0
2025-11-09,70978.73948627221,70978.73948627221,0.0,0.0,651.9772970861166,18387.367257510283,19156.963069974994,44958.02415743257,0.0,44958.02415743257,4394.419787994416,49352.44394542699,10800.0,6063.1160095648165
2025-11-10,77104.35339479151,77104.35339479151,0.0,0.0,1452.8495773611126,23604.53335189986,19182.84304558055,47860.72685532637,0.0,47860.72685532637,7839.145745757154,55699.87260108352,6063.1160095648165,5992.925975629631
2025-11-11,79454.31821399207,79454.31821399207,0.0,0.0,81.89554739999872,21507.22693533264,17540.276354019443,49703.866219542135,0.0,49703.866219542135,571.3033386623911,50275.16955820453,5992.925975629631,5860.234268518517
2025-11-12,76235.57150576552,76235.57150576552,0.0,0.0,756.940465788889,24000.693958847733,19235.957875925003,47163.59858260624,0.0,47163.59858260624,4381.222845500295,51544.82142810653,5860.234268518517,6087.572302675926
2025-11-13,73795.0243605967,73795.0243605967,0.0,0.0,2879.8556484277633,20975.07131670782,16925.368462683346,45858.40566937075,0.0,45858.40566937075,19551.458125567675,65409.86379493843,6087.572302675926,6159.171529175926
2025-11-14,76071.64667429062,76071.64667429062,0.0,0.0,0.0,15106.812128367625,8059.772200236109,46960.42782234606,0.0,46960.42782234606,0.0,46960.42782234606,6159.171529175926,10800.0
2025-11-15,77092.17441276749,77092.17441276749,0.0,0.0,0.0,8205.204561042521,6646.215694444444,49493.722467618645,0.0,49493.722467618645,0.0,49493.722467618645,10800.0,10800.0
2025-11-16,71170.58732641631,71170.58732641631,0.0,0.0,2460.4792451611156,17625.566194039777,18642.62484317222,45263.48566581108,0.0,45263.48566581108,15536.591807481644,60800.077473292724,10800.0,5948.981971111111
2025-11-17,73317.0407880041,73317.0407880041,0.0,0.0,3561.146799086111,20826.92723078189,16786.282412025,45688.24773777656,0.0,45688.24773777656,22685.44297707157,68373.69071484813,5948.981971111111,6041.791576564815
2025-11-18,77307.7995922429,77307.7995922429,0.0,0.0,2111.42262447778,23127.63766484568,18779.03693229166,48000.372463547865,0.0,48000.372463547865,12592.894910843199,60593.267374391064,6041.791576564815,5991.068883490741
2025-11-19,76518.84031572417,76518.84031572417,0.0,0.0,3228.840120930561,22915.215685843614,18635.9139003,47480.62781612138,0.0,47480.62781612138,18475.212603193206,65955.84041931458,5991.068883490741,5908.192000416668
2025-11-20,76502.21374008425,76502.21374008425,0.0,0.0,3059.76282510278,23001.376663703704,18414.333856016667,47342.15102587761,0.0,47342.15102587761,19778.321426216735,67120.47245209434,5908.192000416668,6149.06004662037
2025-11-21,76307.84378329218,76307.84378329218,0.0,0.0,0.0,14457.15646774691,7524.450780833333,47409.39841397858,0.0,47409.39841397858,0.0,47409.39841397858,6149.06004662037,10800.0
2025-11-22,78342.17434371742,78342.17434371742,0.0,0.0,0.0,8086.078639574756,6549.7236980555535,50407.01690614186,0.0,50407.01690614186,0.0,50407.01690614186,10800.0,10800.0
2025-11-23,71465.69111796295,71465.69111796295,0.0,0.0,2853.5097812194344,17622.031470740738,18566.04493822501,45552.9819750041,0.0,45552.9819750041,15764.07137912279,61317.05335412689,10800.0,6030.889503416667
2025-11-24,75712.46321580246,75712.46321580246,0.0,0.0,2507.322945299999,22175.9191191358,18168.073624700002,47132.871872676915,0.0,47132.871872676915,16238.257313410339,63371.12918608725,6030.889503416667,5802.46823875
2025-11-25,87255.43499805556,87255.43499805556,0.0,0.0,11.17833504999956,22735.51576759601,18304.54065189444,55083.86481600764,0.0,55083.86481600764,43.394296664098285,55127.25911267174,5802.46823875,5926.053927481481
2025-11-26,82141.89252914266,82141.89252914266,0.0,0.0,789.4299556444427,24786.310568755143,20002.9656138,51208.017449185325,0.0,51208.017449185325,4088.8793177126045,55296.89676689793,5926.053927481481,6008.2160906944455
2025-11-27,79619.92983705671,79619.92983705671,0.0,0.0,1224.712315408326,24013.068186742108,19283.069743886117,49634.8443221129,0.0,49634.8443221129,8303.353351821548,57938.197673934446,6008.2160906944455,6194.34441
2025-11-28,79714.00760698889,79714.00760698889,0.0,0.0,0.0,14131.412383950614,7301.353999999999,49931.20906537885,0.0,49931.20906537885,0.0,49931.20906537885,6194.34441,10800.0
2025-11-29,85148.56723850823,85148.56723850823,0.0,0.0,0.0,8082.728712277094,6559.708506944444,54902.86294434921,0.0,54902.86294434921,0.0,54902.86294434921,10800.0,10785.890833333333
2025-11-30,77167.12763131686,77167.12763131686,0.0,0.0,2567.0040868914575,17838.72352665638,18842.991869291673,49241.78358694574,0.0,49241.78358694574,16762.04897568713,66003.83256263287,10785.890833333333,5904.084374777776
2025-12-01,86048.85416608024,86048.85416608024,0.0,0.0,4899.2526490527725,24291.967793580247,19812.86032789167,54512.97316700865,0.0,54512.97316700865,24946.927060226477,79459.90022723512,5904.084374777776,5752.566135787039
2025-12-02,89830.80606515432,89830.80606515432,0.0,0.0,5297.8278774611035,24770.523357500002,19959.03927281667,56678.23940720099,0.0,56678.23940720099,27120.77492465848,83799.01433185948,5752.566135787039,5869.326854407408
2025-12-03,80069.111362389,80069.111362389,0.0,0.0,10812.669033349997,19632.77785954732,15928.926947141666,50140.42559883456,0.0,50140.42559883456,64647.70272561369,114788.12832444825,5869.326854407408,5840.019208953704
2025-12-04,88256.45746556584,88256.45746556584,0.0,0.0,5644.165304194442,24799.274661255142,19892.06517275,55986.09430772825,0.0,55986.09430772825,28690.17593085353,84676.27023858178,5840.019208953704,6057.071767694445
2025-12-05,86930.868748107,86930.868748107,0.0,0.0,0.0,14938.252001601519,7831.348712222223,55046.59334493769,0.0,55046.59334493769,0.0,55046.59334493769,6057.071767694445,10800.0
2025-12-06,84250.32843999998,84250.32843999998,0.0,0.0,0.0,9664.586121742119,7830.785675277778,54660.76991567535,0.0,54660.76991567535,0.0,54660.76991567535,10800.0,10797.254537037037
2025-12-07,85815.31696910493,85815.31696910493,0.0,0.0,3195.1771518494847,19662.41873814472,20355.78127541389,55592.006354773184,0.0,55592.006354773184,16660.67047228342,72252.6768270566,10797.254537037037,5875.896650907407
2025-12-08,92606.17542469136,92606.17542469136,0.0,0.0,1387.3328772222198,25375.176116913575,20404.0469225,58804.4838275618,0.0,58804.4838275618,8096.39299086149,66900.87681842329,5875.896650907407,6042.391908907408
