date,slot,time_interval,day_type,load_forecast_kw,pv_forecast_kw,pv_mean3_forecast_kw,net_forecast_kw,reserve_requirement_kw
2025-07-12,71,11:50-12:00,weekend,4060.79345703125,8022.209191058997,8042.675,-3961.415734027747,1061.7797034124906
2025-07-12,72,12:00-12:10,weekend,5511.85888671875,8077.854850106716,8218.904866666666,-2565.995963387966,1029.6303735322622
2025-07-12,73,12:10-12:20,weekend,5523.6884765625,8046.388179809681,8188.214,-2522.699703247181,1072.3275521202022
2025-07-12,74,12:20-12:30,weekend,4135.88720703125,7943.836870352503,7917.825,-3807.949663321253,809.0467914221105
2025-07-12,75,12:30-12:40,weekend,4142.865234375,7817.590845990595,7655.3088333333335,-3674.725611615595,692.1168898029956
2025-07-12,76,12:40-12:50,weekend,4327.4072265625,7700.617056560772,7579.303833333334,-3373.2098299982717,736.6555250167067
2025-07-12,77,12:50-13:00,weekend,4330.5810546875,7625.880009672188,7615.7625,-3295.298954984688,903.5340623108452
2025-07-12,78,13:00-13:10,weekend,4319.55029296875,7562.974223956453,7540.568866666666,-3243.423930987703,653.2979928916677
2025-07-12,79,13:10-13:20,weekend,4346.697265625,7470.657429160961,7453.4545,-3123.9601635359613,759.0748155754713
2025-07-12,80,13:20-13:30,weekend,4312.2431640625,7367.731799213958,7430.3,-3055.488635151458,581.7770741421671
2025-07-12,81,13:30-13:40,weekend,5404.705078125,7311.407866559541,7425.2366,-1906.7027884345407,651.2646954917252
2025-07-12,82,13:40-13:50,weekend,5406.43310546875,7228.350380154636,7338.632333333334,-1821.9172746858858,568.6246868753991
2025-07-12,83,13:50-14:00,weekend,4140.20751953125,7094.772957199688,7144.45,-2954.565437668438,697.6460108300033
2025-07-12,84,14:00-14:10,weekend,4305.94140625,6931.453569128889,6902.6439666666665,-2625.5121628788893,989.5697494851825
2025-07-12,85,14:10-14:20,weekend,4302.94189453125,6713.86365713578,6672.0050666666675,-2410.92176260453,877.7368417791672
2025-07-12,86,14:20-14:30,weekend,4294.2548828125,6475.227304546515,6471.3,-2180.9724217340154,656.1586090027647
2025-07-12,87,14:30-14:40,weekend,4127.77392578125,6265.380062227492,6284.5305,-2137.606136446242,730.9334888212427
2025-07-12,88,14:40-14:50,weekend,4323.09619140625,6050.663331696519,6112.1244,-1727.567140290269,702.5643430848439
2025-07-12,89,14:50-15:00,weekend,5500.4453125,5828.004014652257,5966.475000000001,-327.55870215225696,835.0645673348596
2025-07-12,90,15:00-15:10,weekend,5506.640625,5619.855782734208,5840.617333333333,-113.21515773420833,666.2715191918495
2025-07-12,91,15:10-15:20,weekend,5397.9814453125,5373.18081340272,5625.410933333333,24.80063190978035,686.4897833412525
2025-07-12,92,15:20-15:30,weekend,5394.95751953125,5085.551451109114,5299.55,309.40606842213583,563.1498184086897
2025-07-12,93,15:30-15:40,weekend,4163.66455078125,4848.58862229652,4952.6825,-684.92407151527,432.88853835463794
2025-07-12,94,15:40-15:50,weekend,5409.208984375,4594.138231940556,4661.174666666667,815.0707524344443,395.0565326867331
2025-07-12,95,15:50-16:00,weekend,5546.7490234375,4306.0039606294395,4422.775,1240.7450628080605,460.24879393290007
2025-07-12,96,16:00-16:10,weekend,5409.208984375,4063.911208660995,4178.1135,1345.2977757140052,500.4185367732228
2025-07-12,97,16:10-16:20,weekend,4343.5908203125,3805.246704234513,3932.9359,538.3441160779871,522.3698827254752
2025-07-12,98,16:20-16:30,weekend,5548.81640625,3512.7650314712223,3650.6374999999994,2036.0513747787777,589.0444364987476
2025-07-12,99,16:30-16:40,weekend,5608.77001953125,3216.586292509465,3274.761366666667,2392.183727021785,562.1593488798217
2025-07-12,100,16:40-16:50,weekend,5359.7900390625,2919.3674968829882,2904.089066666666,2440.4225421795118,608.4712744440087
2025-07-12,101,16:50-17:00,weekend,4062.553955078125,2625.5595489276707,2605.75,1436.9944061504543,523.316045431644
2025-07-12,102,17:00-17:10,weekend,4060.22314453125,2370.148128507433,2361.0181666666667,1690.0750160238172,375.5302954576664
2025-07-12,103,17:10-17:20,weekend,4099.77294921875,2136.9936319333383,2096.2279999999996,1962.7793172854117,481.8922312968394
2025-07-12,104,17:20-17:30,weekend,4068.1240234375,1893.031491520952,1816.2625,2175.092531916548,515.6836357616179
2025-07-12,105,17:30-17:40,weekend,4046.901611328125,1659.1426120099359,1589.3613999999998,2387.758999318189,441.4067835601176
2025-07-12,106,17:40-17:50,weekend,4000.75439453125,1427.417932483787,1373.2299,2573.336462047463,196.38855150258593
2025-07-12,107,17:50-18:00,weekend,4101.3837890625,1193.4156816359,1143.5125,2907.9681074266,268.71147235180365
2025-07-12,108,18:00-18:10,weekend,4168.259765625,964.3501059373048,918.0558666666666,3203.9096596876952,213.67665997778477
2025-07-12,109,18:10-18:20,weekend,4107.74951171875,744.9335646815134,697.4026666666667,3362.8159470372366,235.3875384811101
2025-07-12,110,18:20-18:30,weekend,4089.932373046875,540.7601399411374,481.83750000000003,3549.1722331057376,249.85118173130584
2025-07-12,111,18:30-18:40,weekend,4063.923828125,344.97570248989723,278.6324333333334,3718.9481256351028,342.8980611924577
2025-07-12,112,18:40-18:50,weekend,4047.213623046875,174.0470250824469,105.4588,3873.166597964428,252.96922209802926
2025-07-12,113,18:50-19:00,weekend,4060.563720703125,60.824089071212256,0.0,3999.7396316319127,232.34106389289866
2025-07-12,114,19:00-19:10,weekend,4065.714599609375,0.0,0.0,4065.714599609375,418.20678453125004
2025-07-12,115,19:10-19:20,weekend,4071.277587890625,32.44991294239935,3.597766666666667,4038.8276749482256,394.3849296606439
2025-07-12,116,19:20-19:30,weekend,4096.0029296875,0.0,0.0,4096.0029296875,309.14685156249993
2025-07-12,117,19:30-19:40,weekend,4175.814453125,0.0,0.0,4175.814453125,301.5636343750002
2025-07-12,118,19:40-19:50,weekend,4169.2568359375,0.0,0.25833333333333336,4169.2568359375,236.73538718750007
2025-07-12,119,19:50-20:00,weekend,4103.82958984375,0.0,0.0,4103.82958984375,296.39804687500003
2025-07-12,120,20:00-20:10,weekend,4111.9384765625,0.0,0.0,4111.9384765625,276.41858562500005
2025-07-12,121,20:10-20:20,weekend,4135.51953125,0.0,0.018533333333333336,4135.51953125,278.54063406250015
2025-07-12,122,20:20-20:30,weekend,4092.05615234375,0.0,0.0,4092.05615234375,367.54446484375006
2025-07-12,123,20:30-20:40,weekend,4124.859375,0.0,0.0,4124.859375,380.7128041406248
2025-07-12,124,20:40-20:50,weekend,4079.67919921875,0.0,0.0013333333333333333,4079.67919921875,346.8743826562502
2025-07-12,125,20:50-21:00,weekend,4055.095947265625,0.0,0.0,4055.095947265625,380.79697070312517
2025-07-12,126,21:00-21:10,weekend,4051.0302734375,0.0,0.0,4051.0302734375,213.5380923437497
2025-07-12,127,21:10-21:20,weekend,4054.986572265625,0.0,0.0,4054.986572265625,231.73158406250005
2025-07-12,128,21:20-21:30,weekend,4073.796875,0.0,0.0,4073.796875,235.58783398437484
2025-07-12,129,21:30-21:40,weekend,5211.634765625,0.0,0.0,5211.634765625,309.43789937500014
2025-07-12,130,21:40-21:50,weekend,4011.30126953125,0.0,0.0,4011.30126953125,264.4219440625
2025-07-12,131,21:50-22:00,weekend,3628.162353515625,0.0,0.0,3628.162353515625,233.55961132812504
2025-07-12,132,22:00-22:10,weekend,3625.032470703125,0.0,0.0,3625.032470703125,178.39778851562517
2025-07-12,133,22:10-22:20,weekend,3711.866455078125,0.0,0.0,3711.866455078125,173.5161456249998
2025-07-12,134,22:20-22:30,weekend,3701.0224609375,0.0,0.0,3701.0224609375,195.04434765625
2025-07-12,135,22:30-22:40,weekend,3612.14892578125,0.0,0.0,3612.14892578125,362.64022578125014
2025-07-12,136,22:40-22:50,weekend,3645.8798828125,0.0,0.0,3645.8798828125,434.6359503125001
2025-07-12,137,22:50-23:00,weekend,3712.158203125,0.0,0.0,3712.158203125,459.2288320312498
2025-07-12,138,23:00-23:10,weekend,3685.221923828125,0.0,0.0,3685.221923828125,228.26455570312513
2025-07-12,139,23:10-23:20,weekend,3701.944091796875,0.0,0.0,3701.944091796875,147.4792150781249
2025-07-12,140,23:20-23:30,weekend,3742.32958984375,0.0,0.0,3742.32958984375,321.4263945312499
2025-07-12,141,23:30-23:40,weekend,3743.231689453125,0.0,0.0,3743.231689453125,232.47670554687494
2025-07-12,142,23:40-23:50,weekend,3846.71826171875,0.0,0.0,3846.71826171875,303.8726117968751
2025-07-12,143,23:50-24:00,weekend,4581.95703125,0.0,0.0,4581.95703125,369.2016757812499
2025-07-13,0,00:00-00:10,weekend,4495.541015625,0.0,0.0,4495.541015625,204.89954203125
2025-07-13,1,00:10-00:20,weekend,4634.4794921875,0.0,0.0,4634.4794921875,308.58641265624976
2025-07-13,2,00:20-00:30,weekend,4714.376953125,0.0,0.0,4714.376953125,321.6133007812502
2025-07-13,3,00:30-00:40,weekend,4624.01806640625,0.0,0.0,4624.01806640625,207.4619036718752
2025-07-13,4,00:40-00:50,weekend,4353.19189453125,0.0,0.0,4353.19189453125,191.06222484374996
2025-07-13,5,00:50-01:00,weekend,4605.7099609375,0.0,0.0,4605.7099609375,307.59587304687494
2025-07-13,6,01:00-01:10,weekend,4496.14599609375,0.0,0.0,4496.14599609375,244.8531425781249
2025-07-13,7,01:10-01:20,weekend,4363.646484375,0.0,0.0,4363.646484375,169.43464843749982
2025-07-13,8,01:20-01:30,weekend,4109.34228515625,0.0,0.0,4109.34228515625,204.82259375000004
2025-07-13,9,01:30-01:40,weekend,4319.4716796875,0.0,0.0,4319.4716796875,188.81573445312515
2025-07-13,10,01:40-01:50,weekend,4134.81005859375,0.0,0.0,4134.81005859375,198.11640429687498
2025-07-13,11,01:50-02:00,weekend,4241.015625,0.0,0.0,4241.015625,207.9109277343751
2025-07-13,12,02:00-02:10,weekend,4341.86083984375,0.0,0.0,4341.86083984375,167.14168757812504
2025-07-13,13,02:10-02:20,weekend,4078.182861328125,0.0,0.0,4078.182861328125,169.28054359375014
2025-07-13,14,02:20-02:30,weekend,3990.428955078125,0.0,0.0,3990.428955078125,243.8452753906251
2025-07-13,15,02:30-02:40,weekend,4264.35546875,0.0,0.0,4264.35546875,181.23016195312485
2025-07-13,16,02:40-02:50,weekend,4524.37109375,0.0,0.0,4524.37109375,87.49560999999994
2025-07-13,17,02:50-03:00,weekend,4086.309326171875,0.0,0.0,4086.309326171875,169.0769375
2025-07-13,18,03:00-03:10,weekend,4060.8984375,0.0,0.0011666666666666668,4060.8984375,157.46914906249998
2025-07-13,19,03:10-03:20,weekend,3930.072998046875,0.0,0.0,3930.072998046875,135.4883627343751
2025-07-13,20,03:20-03:30,weekend,3903.26220703125,0.0,0.0,3903.26220703125,91.49200781249993
2025-07-13,21,03:30-03:40,weekend,4003.75048828125,0.0,0.016533333333333334,4003.75048828125,180.95495570312497
2025-07-13,22,03:40-03:50,weekend,4137.71484375,0.0,0.0,4137.71484375,211.2764276562499
2025-07-13,23,03:50-04:00,weekend,4312.18212890625,0.0,0.0,4312.18212890625,159.91519921874996
2025-07-13,24,04:00-04:10,weekend,4155.34912109375,0.0,0.2300333333333333,4155.34912109375,177.47845710937474
2025-07-13,25,04:10-04:20,weekend,3956.164794921875,0.0,0.0,3956.164794921875,184.30013554687514
2025-07-13,26,04:20-04:30,weekend,4161.9306640625,0.0,0.0,4161.9306640625,196.53923828125
2025-07-13,27,04:30-04:40,weekend,4186.8056640625,30.751062146905042,3.2040666666666664,4156.054601915595,198.2123689859954
2025-07-13,28,04:40-04:50,weekend,4047.98974609375,0.0,0.0,4047.98974609375,173.45217206937414
2025-07-13,29,04:50-05:00,weekend,3967.7509765625,59.682840447482704,0.0,3908.0681361150173,231.2160139378118
2025-07-13,30,05:00-05:10,weekend,3901.546630859375,167.56055541723617,96.63106666666665,3733.986075442139,77.99299703353155
2025-07-13,31,05:10-05:20,weekend,4103.00244140625,328.9465945100419,268.8688,3774.055846896208,67.09143612866384
2025-07-13,32,05:20-05:30,weekend,4001.096923828125,520.5649979387226,476.1375,3480.5319258894024,165.94703575599743
2025-07-13,33,05:30-05:40,weekend,4020.82861328125,725.9407553494943,683.5857666666667,3294.8878579317557,166.3249979527503
2025-07-13,34,05:40-05:50,weekend,4394.46044921875,948.6608755971679,904.2909333333333,3445.799573621582,244.21184187533575
2025-07-13,35,05:50-06:00,weekend,5022.83984375,1183.9860827709883,1139.2875,3838.853760979012,228.27238635050966
2025-07-13,36,06:00-06:10,weekend,5287.1298828125,1417.812624559865,1369.2055333333335,3869.317258252635,222.05399592285067
2025-07-13,37,06:10-06:20,weekend,5159.19091796875,1651.4141166757427,1590.0071333333333,3507.7768012930073,206.42193079899369
2025-07-13,38,06:20-06:30,weekend,5117.2041015625,1892.2692543324606,1814.5625,3224.9348472300394,258.2876128506587
2025-07-13,39,06:30-06:40,weekend,5265.75390625,2150.832361383498,2067.6653,3114.921544866502,207.9573043146187
2025-07-13,40,06:40-06:50,weekend,5152.82568359375,2416.9794108645133,2367.7808999999997,2735.8462727292367,150.40202282057697
2025-07-13,41,06:50-07:00,weekend,5149.99658203125,2684.87192680131,2668.4374999999995,2465.12465522994,192.3143860878904
2025-07-13,42,07:00-07:10,weekend,5262.05517578125,2952.703742136684,2891.7808333333337,2309.351433644566,240.46174322291455
2025-07-13,43,07:10-07:20,weekend,5316.28515625,3187.4718312351824,3086.5305666666663,2128.8133250148176,174.61887397925113
2025-07-13,44,07:20-07:30,weekend,5166.2158203125,3420.656615590237,3316.6,1745.559204722263,253.7756593925975
2025-07-13,45,07:30-07:40,weekend,4905.0146484375,3716.6314572971105,3609.5287000000003,1188.3831911403895,494.8855416400442
2025-07-13,46,07:40-07:50,weekend,5631.8271484375,4024.2401585711177,3918.364133333333,1607.5869898663823,469.6880524052863
2025-07-13,47,07:50-08:00,weekend,6859.60595703125,4299.166850906813,4232.875,2560.439106124437,410.7646353554793
2025-07-13,48,08:00-08:10,weekend,6902.25390625,4555.630272878279,4564.954366666668,2346.6236333717206,408.05338233743265
2025-07-13,49,08:10-08:20,weekend,6857.94482421875,4789.182518088997,4800.518,2068.7623061297527,376.94266318200124
2025-07-13,50,08:20-08:30,weekend,6803.841796875,4979.7291385445105,4933.2125,1824.1126583304895,512.7328746900806
2025-07-13,51,08:30-08:40,weekend,6740.4443359375,5144.378688662444,5058.959133333334,1596.065647275056,409.7486019034868
2025-07-13,52,08:40-08:50,weekend,6780.158203125,5323.480665427338,5133.442466666666,1456.677537697662,437.1718684433643
2025-07-13,53,08:50-09:00,weekend,6845.34619140625,5587.282802961213,5303.0125,1258.0633884450372,519.4936861355811
2025-07-13,54,09:00-09:10,weekend,6738.5693359375,5929.444764789649,5773.0995,809.1245711478514,617.7021515691526
2025-07-13,55,09:10-09:20,weekend,6763.99658203125,6220.516780788432,6099.3869,543.4798012428182,438.9218156889147
2025-07-13,56,09:20-09:30,weekend,6828.224609375,6460.06475998484,6195.349999999999,368.15984939016016,526.452899065854
2025-07-13,57,09:30-09:40,weekend,6754.59814453125,6654.744144825447,6392.753466666666,99.85399970580329,486.21244235495595
2025-07-13,58,09:40-09:50,weekend,6845.22412109375,6788.958935273215,6610.794800000001,56.26518582053541,220.7966153914827
2025-07-13,59,09:50-10:00,weekend,6925.50048828125,6920.855087063912,6777.599999999999,4.645401217338076,265.364029879834
2025-07-13,60,10:00-10:10,weekend,6945.912109375,7093.289450041939,6913.8715,-147.37734066693884,340.4665154879339
2025-07-13,61,10:10-10:20,weekend,6877.951171875,7177.301467075198,6947.1486,-299.35029520019816,284.6898122565131
2025-07-13,62,10:20-10:30,weekend,6734.26171875,7164.617106529278,6957.575,-430.3553877792783,178.50892451399085
2025-07-13,63,10:30-10:40,weekend,6854.7783203125,7250.034568984011,7145.1149000000005,-395.25624867151055,200.09644728906008
2025-07-13,64,10:40-10:50,weekend,6898.052734375,7475.720933754583,7475.255933333333,-577.6681993795828,435.8416303469914
2025-07-13,65,10:50-11:00,weekend,6923.9658203125,7736.5478301524145,7739.1375,-812.5820098399145,567.1095794702172
2025-07-13,66,11:00-11:10,weekend,6883.9931640625,7881.808735820199,7750.731266666667,-997.8155717576992,614.0076661619142
2025-07-13,67,11:10-11:20,weekend,6907.87109375,7982.547076956096,7851.237766666666,-1074.6759832060961,523.1010345183233
2025-07-13,68,11:20-11:30,weekend,6924.5517578125,8061.920956625325,8077.4875,-1137.3691988128248,584.9814721127398
2025-07-13,69,11:30-11:40,weekend,6898.9931640625,8087.609743545407,8120.557766666666,-1188.6165794829067,557.1273679450001
2025-07-13,70,11:40-11:50,weekend,6795.57666015625,8140.564293193867,8040.091799999999,-1344.9876330376173,811.4269982175633
2025-07-13,71,11:50-12:00,weekend,6643.66748046875,8212.75693055221,8035.200000000001,-1569.0894500834602,922.0702180701176
2025-07-13,72,12:00-12:10,weekend,6682.17578125,8319.566139063494,8216.513233333333,-1637.3903578134941,1029.6303735322622
2025-07-13,73,12:10-12:20,weekend,6706.7314453125,8321.4756356829,8191.482233333333,-1614.7441903704002,1072.3275521202022
2025-07-13,74,12:20-12:30,weekend,6717.7294921875,8220.728736902636,7914.8,-1502.9992447151362,799.672654950839
2025-07-13,75,12:30-12:40,weekend,6749.80029296875,8104.850023656705,7745.045366666666,-1355.0497306879552,692.1168898029956
2025-07-13,76,12:40-12:50,weekend,6801.93310546875,7991.661683560413,7756.434933333333,-1189.7285780916627,736.6555250167067
2025-07-13,77,12:50-13:00,weekend,6963.3056640625,7920.095860667661,7812.9375,-956.7901966051613,903.5340623108452
2025-07-13,78,13:00-13:10,weekend,6920.36328125,7821.824411977634,7733.507066666666,-901.4611307276336,595.15007273049
2025-07-13,79,13:10-13:20,weekend,6962.56591796875,7706.399850241727,7683.045333333333,-743.8339322729771,625.2999280419984
2025-07-13,80,13:20-13:30,weekend,6985.4248046875,7601.458273450251,7691.325,-616.033468762751,443.341313865737
2025-07-13,81,13:30-13:40,weekend,6982.27099609375,7502.857282308332,7601.621900000001,-520.5862862145823,494.48549072842945
2025-07-13,82,13:40-13:50,weekend,6971.99609375,7345.308526631623,7404.279066666667,-373.31243288162295,350.73185407260723
2025-07-13,83,13:50-14:00,weekend,6966.72314453125,7132.51805561388,7144.787500000001,-165.79491108263028,488.2020410516658
2025-07-13,84,14:00-14:10,weekend,6982.68115234375,6927.101990108742,6882.289466666666,55.57916223500797,666.1738330511782
2025-07-13,85,14:10-14:20,weekend,6984.19189453125,6689.856813656586,6663.564666666666,294.3350808746636,811.1335612045513
2025-07-13,86,14:20-14:30,weekend,6984.7646484375,6425.429360311927,6458.2375,559.3352881255732,656.1586090027647
2025-07-13,87,14:30-14:40,weekend,6974.67333984375,6177.316767172209,6205.569066666667,797.3565726715406,700.7389786477255
2025-07-13,88,14:40-14:50,weekend,6976.0185546875,5967.00772318606,6010.5574333333325,1009.0108315014404,587.6918678037312
2025-07-13,89,14:50-15:00,weekend,6993.81298828125,5777.390860881487,5830.087500000001,1216.4221273997628,691.1509524341293
2025-07-13,90,15:00-15:10,weekend,6961.8984375,5535.293371906248,5524.020366666667,1426.6050655937524,622.0831547340583
2025-07-13,91,15:10-15:20,weekend,6982.41845703125,5274.383301240163,5310.156166666667,1708.0351557910872,686.4897833412525
2025-07-13,92,15:20-15:30,weekend,6987.978515625,5032.024805755786,5147.425,1955.9537098692144,563.1498184086897
2025-07-13,93,15:30-15:40,weekend,6993.4931640625,4791.134876691066,4773.967633333334,2202.358287371434,519.5451945978413
2025-07-13,94,15:40-15:50,weekend,7017.974609375,4506.257383780219,4433.529133333333,2511.7172255947808,395.0565326867331
2025-07-13,95,15:50-16:00,weekend,7006.69091796875,4189.594540153776,4203.825,2817.0963778149744,460.24879393290007
2025-07-13,96,16:00-16:10,weekend,7067.17822265625,3955.2608689190456,3934.1063,3111.9173537372044,500.4185367732228
2025-07-13,97,16:10-16:20,weekend,7106.61669921875,3767.957775359319,3734.680233333333,3338.658923859431,608.8684144492036
2025-07-13,98,16:20-16:30,weekend,7098.78271484375,3505.887745651329,3551.9874999999997,3592.894969192421,589.0444364987476
2025-07-13,99,16:30-16:40,weekend,6996.57421875,3160.1985845741283,3193.0098333333335,3836.3756341758717,562.1593488798217
2025-07-13,100,16:40-16:50,weekend,6991.423828125,2861.715168622826,2829.176766666667,4129.708659502174,561.4409152248163
2025-07-13,101,16:50-17:00,weekend,6999.2607421875,2621.2666661549074,2560.3875,4377.994076032593,309.4716860867317
2025-07-13,102,17:00-17:10,weekend,7061.3740234375,2376.9649964433343,2326.1199333333334,4684.409026994166,375.5302954576664
2025-07-13,103,17:10-17:20,weekend,7105.2177734375,2120.729046609097,2086.4857333333334,4984.488726828403,481.8922312968394
2025-07-13,104,17:20-17:30,weekend,7151.8193359375,1876.3068700405736,1843.5,5275.512465896926,515.6836357616179
2025-07-13,105,17:30-17:40,weekend,7188.234375,1663.7495548512302,1620.0029000000002,5524.484820148769,441.4067835601176
2025-07-13,106,17:40-17:50,weekend,7055.5751953125,1434.3028181969507,1384.179,5621.272377115549,346.18240973008767
2025-07-13,107,17:50-18:00,weekend,5477.29541015625,1182.7718258394957,1130.2625,4294.523584316754,268.71147235180365
2025-07-13,108,18:00-18:10,weekend,5352.9541015625,952.3164017250554,888.2169333333333,4400.637699837444,203.66061800108338
2025-07-13,109,18:10-18:20,weekend,5592.9140625,738.8326290348,669.8949333333334,4854.0814334652005,224.49772889829637
2025-07-13,110,18:20-18:30,weekend,5876.36328125,528.808418053301,467.6375,5347.554863196699,249.85118173130584
2025-07-13,111,18:30-18:40,weekend,5726.1611328125,332.36201443047366,268.84386666666666,5393.799118382027,302.19734937753276
2025-07-13,112,18:40-18:50,weekend,5842.154296875,169.15093782674876,99.5181,5673.003359048251,282.01735486037535
2025-07-13,113,18:50-19:00,weekend,5867.0615234375,59.8047448379225,0.0,5807.256778599578,233.11059602085209
2025-07-13,114,19:00-19:10,weekend,5876.87060546875,0.0,0.0,5876.87060546875,418.20678453125004
2025-07-13,115,19:10-19:20,weekend,5713.85693359375,32.340838124292986,3.3542,5681.516095469457,394.3849296606439
2025-07-13,116,19:20-19:30,weekend,5689.8349609375,0.0,0.0,5689.8349609375,191.68015624999995
2025-07-13,117,19:30-19:40,weekend,5718.697265625,0.0,0.0,5718.697265625,271.52857281250033
2025-07-13,118,19:40-19:50,weekend,5744.193359375,0.0,0.24083333333333334,5744.193359375,236.73538718750007
2025-07-13,119,19:50-20:00,weekend,5722.6474609375,0.0,0.0,5722.6474609375,296.39804687500003
2025-07-13,120,20:00-20:10,weekend,5713.32470703125,0.0,0.0,5713.32470703125,276.41858562500005
2025-07-13,121,20:10-20:20,weekend,5857.77685546875,0.0,0.017266666666666666,5857.77685546875,245.33839468749994
2025-07-13,122,20:20-20:30,weekend,5852.5078125,0.0,0.0,5852.5078125,347.0289101562501
2025-07-13,123,20:30-20:40,weekend,5844.755859375,0.0,0.0,5844.755859375,380.7128041406248
2025-07-13,124,20:40-20:50,weekend,5848.90234375,0.0,0.0012333333333333335,5848.90234375,346.8743826562502
2025-07-13,125,20:50-21:00,weekend,5872.03759765625,0.0,0.0,5872.03759765625,380.79697070312517
2025-07-13,126,21:00-21:10,weekend,5854.9501953125,0.0,0.0,5854.9501953125,213.5380923437497
2025-07-13,127,21:10-21:20,weekend,5618.37109375,0.0,0.0,5618.37109375,231.73158406250005
2025-07-13,128,21:20-21:30,weekend,5875.974609375,0.0,0.0,5875.974609375,240.48621874999992
2025-07-13,129,21:30-21:40,weekend,6038.70166015625,0.0,0.0,6038.70166015625,309.43789937500014
2025-07-13,130,21:40-21:50,weekend,5404.64697265625,0.0,0.0,5404.64697265625,307.93869718750017
2025-07-13,131,21:50-22:00,weekend,4855.22509765625,0.0,0.0,4855.22509765625,341.49462890625017
2025-07-13,132,22:00-22:10,weekend,4768.36181640625,0.0,0.0,4768.36181640625,234.146015546875
2025-07-13,133,22:10-22:20,weekend,4765.7958984375,0.0,0.0,4765.7958984375,173.5161456249998
2025-07-13,134,22:20-22:30,weekend,4748.5849609375,0.0,0.0,4748.5849609375,195.04434765625
2025-07-13,135,22:30-22:40,weekend,4790.671875,0.0,0.0,4790.671875,362.64022578125014
2025-07-13,136,22:40-22:50,weekend,4641.94384765625,0.0,0.0,4641.94384765625,434.6359503125001
2025-07-13,137,22:50-23:00,weekend,4059.7705078125,0.0,0.0,4059.7705078125,356.0910527343751
2025-07-13,138,23:00-23:10,weekend,4006.370849609375,0.0,0.0,4006.370849609375,228.26455570312513
2025-07-13,139,23:10-23:20,weekend,4123.580078125,0.0,0.0,4123.580078125,147.4792150781249
2025-07-13,140,23:20-23:30,weekend,4522.69140625,0.0,0.0,4522.69140625,321.4263945312499
2025-07-13,141,23:30-23:40,weekend,4599.1103515625,0.0,0.0,4599.1103515625,232.47670554687494
2025-07-13,142,23:40-23:50,weekend,4504.48583984375,0.0,0.0,4504.48583984375,303.8726117968751
2025-07-13,143,23:50-24:00,weekend,4506.96142578125,0.0,0.0,4506.96142578125,369.2016757812499
2025-07-14,0,00:00-00:10,workday,4494.21435546875,0.0,0.0,4494.21435546875,347.6246637500002
2025-07-14,1,00:10-00:20,workday,4441.326171875,0.0,0.0,4441.326171875,380.5500689062502
2025-07-14,2,00:20-00:30,workday,4565.35791015625,0.0,0.0,4565.35791015625,422.5102734375002
2025-07-14,3,00:30-00:40,workday,4615.5576171875,0.0,0.0,4615.5576171875,408.22589164062487
2025-07-14,4,00:40-00:50,workday,4574.02734375,0.0,0.0,4574.02734375,326.25221843750006
2025-07-14,5,00:50-01:00,workday,4624.59423828125,0.0,0.0,4624.59423828125,352.8418496093748
2025-07-14,6,01:00-01:10,workday,4477.37109375,0.0,0.0,4477.37109375,404.05981250000025
2025-07-14,7,01:10-01:20,workday,4360.32958984375,0.0,0.0,4360.32958984375,379.36370179687503
2025-07-14,8,01:20-01:30,workday,4192.5205078125,0.0,0.0,4192.5205078125,429.02001367187535
2025-07-14,9,01:30-01:40,workday,4506.49462890625,0.0,0.0,4506.49462890625,340.4035415625001
2025-07-14,10,01:40-01:50,workday,4457.9453125,0.0,0.0,4457.9453125,364.8608088281251
2025-07-14,11,01:50-02:00,workday,4335.978515625,0.0,0.0,4335.978515625,406.5277187500002
2025-07-14,12,02:00-02:10,workday,4415.35107421875,0.0,0.0,4415.35107421875,366.15483890625
2025-07-14,13,02:10-02:20,workday,4415.03271484375,0.0,0.0,4415.03271484375,177.38985445312503
2025-07-14,14,02:20-02:30,workday,4164.814453125,0.0,0.0,4164.814453125,316.6415585937501
2025-07-14,15,02:30-02:40,workday,4123.20458984375,0.0,0.0,4123.20458984375,224.27831085937498
2025-07-14,16,02:40-02:50,workday,4259.16650390625,0.0,0.0,4259.16650390625,234.9875638281249
2025-07-14,17,02:50-03:00,workday,4408.94921875,0.0,0.0,4408.94921875,333.1266484374998
2025-07-14,18,03:00-03:10,workday,4216.67919921875,0.0,0.0012333333333333335,4216.67919921875,202.49017250000017
2025-07-14,19,03:10-03:20,workday,4184.3466796875,0.0,0.0,4184.3466796875,257.6503601562499
2025-07-14,20,03:20-03:30,workday,4311.0927734375,0.0,0.0,4311.0927734375,306.7067929687501
2025-07-14,21,03:30-03:40,workday,4150.943359375,0.0,0.01736666666666667,4150.943359375,326.7572846875002
2025-07-14,22,03:40-03:50,workday,3981.5869140625,0.0,0.0,3981.5869140625,177.22471828125
2025-07-14,23,03:50-04:00,workday,3927.928955078125,0.0,0.0,3927.928955078125,147.91733007812508
2025-07-14,24,04:00-04:10,workday,4002.7236328125,0.0,0.24166666666666667,4002.7236328125,220.88010429687503
2025-07-14,25,04:10-04:20,workday,4092.1416015625,0.0,0.0,4092.1416015625,202.63849437500008
2025-07-14,26,04:20-04:30,workday,4070.78564453125,0.0,0.0,4070.78564453125,215.1935917968751
