variant,date,issue_datetime,issue_hour,first_target_end,last_target_end,soc_measured_kwh,planned_terminal_kwh,milp_gap,price_mode,radius_scale,nominal_horizon_proxy_cost_yuan,box_worst_horizon_proxy_cost_yuan,q2_pv_history_only,load_history_through_date
4-3,2025-07-14,2025-07-14 06:00:00,6,2025-07-14 06:10:00,2025-07-15 06:00:00,10029.172685185185,6000.0,0.0,forecast,1.0,62079.15708437815,69149.84434161149,False,2025-07-13
4-3,2025-07-14,2025-07-14 12:00:00,12,2025-07-14 12:10:00,2025-07-15 12:00:00,10381.175290321036,6000.0,2.8000301782668294e-16,forecast,1.0,64766.1324411136,72070.42925412941,False,2025-07-13
4-3,2025-07-14,2025-07-14 18:00:00,18,2025-07-14 18:10:00,2025-07-15 18:00:00,10748.692060821759,6000.0,0.0,forecast,1.0,69174.87935926474,77406.77676338977,False,2025-07-13
4-3,2025-07-15,2025-07-15 00:00:00,0,2025-07-15 00:10:00,2025-07-16 00:00:00,7637.378439580053,6000.0,0.0,forecast,1.0,68854.46798937934,76585.99275892013,False,2025-07-14
4-3,2025-07-15,2025-07-15 06:00:00,6,2025-07-15 06:10:00,2025-07-16 06:00:00,10036.193055555555,6000.0,0.0,forecast,1.0,68915.36563695846,76611.72706452501,False,2025-07-14
4-3,2025-07-15,2025-07-15 12:00:00,12,2025-07-15 12:10:00,2025-07-16 12:00:00,10800.0,6000.0,7.8517117084338e-16,forecast,1.0,71909.58073979442,79997.2215807494,False,2025-07-14
4-3,2025-07-15,2025-07-15 18:00:00,18,2025-07-15 18:10:00,2025-07-16 18:00:00,10800.0,6000.0,0.0,forecast,1.0,64235.85331641413,71434.47984803778,False,2025-07-14
4-3,2025-07-16,2025-07-16 00:00:00,0,2025-07-16 00:10:00,2025-07-17 00:00:00,8351.053200863815,6000.0,0.0,forecast,1.0,66456.87982439499,73752.61348009367,False,2025-07-15
4-3,2025-07-16,2025-07-16 06:00:00,6,2025-07-16 06:10:00,2025-07-17 06:00:00,9935.465740740741,6000.0,0.0,forecast,1.0,66188.92618289334,73374.89456576828,False,2025-07-15
4-3,2025-07-16,2025-07-16 12:00:00,12,2025-07-16 12:10:00,2025-07-17 12:00:00,10800.0,6000.0,0.0,forecast,1.0,74636.34385664157,82915.09916985569,False,2025-07-15
4-3,2025-07-16,2025-07-16 18:00:00,18,2025-07-16 18:10:00,2025-07-17 18:00:00,10800.0,6000.0,0.0,forecast,1.0,73239.8327068606,81353.99220084847,False,2025-07-15
4-3,2025-07-17,2025-07-17 00:00:00,0,2025-07-17 00:10:00,2025-07-18 00:00:00,7949.109213829232,6000.0,0.0,forecast,1.0,64285.65331009893,71437.5962933519,False,2025-07-16
4-3,2025-07-17,2025-07-17 06:00:00,6,2025-07-17 06:10:00,2025-07-18 06:00:00,10019.576851851853,6000.0,2.3609945772180616e-15,forecast,1.0,63836.94464291278,71137.7406792656,False,2025-07-16
4-3,2025-07-17,2025-07-17 12:00:00,12,2025-07-17 12:10:00,2025-07-18 12:00:00,9827.142852603154,6000.0,2.5179622404497246e-16,forecast,1.0,68393.22247857752,76884.0228497317,False,2025-07-16
4-3,2025-07-17,2025-07-17 18:00:00,18,2025-07-17 18:10:00,2025-07-18 18:00:00,10800.0,6000.0,5.4786925876667e-16,forecast,1.0,62481.956170399455,71290.55868137746,False,2025-07-16
4-3,2025-07-18,2025-07-18 00:00:00,0,2025-07-18 00:10:00,2025-07-19 00:00:00,7619.165607616274,6000.0,0.0,forecast,1.0,29942.779955721224,33681.32061656474,False,2025-07-17
4-3,2025-07-18,2025-07-18 06:00:00,6,2025-07-18 06:10:00,2025-07-19 06:00:00,5970.209608023487,6000.0,0.0,forecast,1.0,32284.03739760194,36518.88044537183,False,2025-07-17
4-3,2025-07-18,2025-07-18 12:00:00,12,2025-07-18 12:10:00,2025-07-19 12:00:00,10800.0,6000.0,0.0,forecast,1.0,31136.694870211846,35093.543228277726,False,2025-07-17
4-3,2025-07-18,2025-07-18 18:00:00,18,2025-07-18 18:10:00,2025-07-19 18:00:00,10800.0,6000.0,0.0,forecast,1.0,27861.12842241358,31372.05240392311,False,2025-07-17
4-3,2025-07-19,2025-07-19 00:00:00,0,2025-07-19 00:10:00,2025-07-20 00:00:00,7572.415232981191,6000.0,0.0,forecast,1.0,29754.345110782815,33558.59536493725,False,2025-07-18
4-3,2025-07-19,2025-07-19 06:00:00,6,2025-07-19 06:10:00,2025-07-20 06:00:00,4628.226914651332,6000.0,0.0,forecast,1.0,35161.30512520282,39398.04132757462,False,2025-07-18
4-3,2025-07-19,2025-07-19 12:00:00,12,2025-07-19 12:10:00,2025-07-20 12:00:00,10800.0,6000.0,5.629047529464673e-16,forecast,1.0,33728.833857188176,37750.30483212964,False,2025-07-18
4-3,2025-07-19,2025-07-19 18:00:00,18,2025-07-19 18:10:00,2025-07-20 18:00:00,10800.0,6000.0,4.820506514428559e-16,forecast,1.0,28470.63469143947,31780.05514442672,False,2025-07-18
4-3,2025-07-20,2025-07-20 00:00:00,0,2025-07-20 00:10:00,2025-07-21 00:00:00,6919.029248373119,6000.0,0.0,forecast,1.0,67807.90119619021,75708.90394540195,False,2025-07-19
4-3,2025-07-20,2025-07-20 06:00:00,6,2025-07-20 06:10:00,2025-07-21 06:00:00,10059.50925925926,6000.0,1.182366376288748e-15,forecast,1.0,67395.4657479742,75127.71929117903,False,2025-07-19
4-3,2025-07-20,2025-07-20 12:00:00,12,2025-07-20 12:10:00,2025-07-21 12:00:00,9772.99356454326,6000.0,0.0,forecast,1.0,71344.21887822967,79425.52043745923,False,2025-07-19
4-3,2025-07-20,2025-07-20 18:00:00,18,2025-07-20 18:10:00,2025-07-21 18:00:00,10800.0,6000.0,3.641683549970756e-16,forecast,1.0,64585.393865974154,71976.3981732596,False,2025-07-19
4-3,2025-07-21,2025-07-21 00:00:00,0,2025-07-21 00:10:00,2025-07-22 00:00:00,8079.562980637395,6000.0,0.0,forecast,1.0,67832.92157460182,75653.34572033434,False,2025-07-20
4-3,2025-07-21,2025-07-21 06:00:00,6,2025-07-21 06:10:00,2025-07-22 06:00:00,10027.259722222223,6000.0,0.0,forecast,1.0,67576.77786811502,75291.33020068843,False,2025-07-20
4-3,2025-07-21,2025-07-21 12:00:00,12,2025-07-21 12:10:00,2025-07-22 12:00:00,9831.437094334688,6000.0,0.0,forecast,1.0,74084.56765487525,82492.14581657221,False,2025-07-20
4-3,2025-07-21,2025-07-21 18:00:00,18,2025-07-21 18:10:00,2025-07-22 18:00:00,10800.0,6000.0,0.0,forecast,1.0,62253.44506500884,69155.51032254421,False,2025-07-20
4-3,2025-07-22,2025-07-22 00:00:00,0,2025-07-22 00:10:00,2025-07-23 00:00:00,8012.132410166474,6000.0,1.9917130289109e-16,forecast,1.0,65723.70212513937,73062.30501192018,False,2025-07-21
4-3,2025-07-22,2025-07-22 06:00:00,6,2025-07-22 06:10:00,2025-07-23 06:00:00,10000.95787037037,6000.0,7.849958871076912e-16,forecast,1.0,73944.8037402412,82440.65810673221,False,2025-07-21
4-3,2025-07-22,2025-07-22 12:00:00,12,2025-07-22 12:10:00,2025-07-23 12:00:00,10339.263504091436,6000.0,8.497901769295749e-16,forecast,1.0,68872.14720066708,76445.57953770083,False,2025-07-21
4-3,2025-07-22,2025-07-22 18:00:00,18,2025-07-22 18:10:00,2025-07-23 18:00:00,10800.0,6000.0,1.7548440646027998e-16,forecast,1.0,65956.06940049694,73309.81621690326,False,2025-07-21
4-3,2025-07-23,2025-07-23 00:00:00,0,2025-07-23 00:10:00,2025-07-24 00:00:00,7833.432480610485,6000.0,0.0,forecast,1.0,73944.63694940426,82378.56585496801,False,2025-07-22
4-3,2025-07-23,2025-07-23 06:00:00,6,2025-07-23 06:10:00,2025-07-24 06:00:00,10045.068055555555,6000.0,1.5881452527275689e-15,forecast,1.0,73641.74899444381,81916.68969443568,False,2025-07-22
4-3,2025-07-23,2025-07-23 12:00:00,12,2025-07-23 12:10:00,2025-07-24 12:00:00,10800.0,6000.0,1.5835016754408919e-15,forecast,1.0,74960.07842610836,83364.81906221918,False,2025-07-22
4-3,2025-07-23,2025-07-23 18:00:00,18,2025-07-23 18:10:00,2025-07-24 18:00:00,10800.0,6000.0,0.0,forecast,1.0,78491.4038066011,87519.05774027869,False,2025-07-22
4-3,2025-07-24,2025-07-24 00:00:00,0,2025-07-24 00:10:00,2025-07-25 00:00:00,7612.001114422117,6000.0,0.0,forecast,1.0,73260.13690817563,81753.4955204763,False,2025-07-23
4-3,2025-07-24,2025-07-24 06:00:00,6,2025-07-24 06:10:00,2025-07-25 06:00:00,9965.501851851852,6000.0,3.3470327880468196e-15,forecast,1.0,69656.00964877123,78012.0623391328,False,2025-07-23
4-3,2025-07-24,2025-07-24 12:00:00,12,2025-07-24 12:10:00,2025-07-25 12:00:00,10800.0,6000.0,0.0,forecast,1.0,71472.98747176309,80148.0831448935,False,2025-07-23
4-3,2025-07-24,2025-07-24 18:00:00,18,2025-07-24 18:10:00,2025-07-25 18:00:00,10800.0,6000.0,0.0,forecast,1.0,54127.178221579714,61063.28027390538,False,2025-07-23
4-3,2025-07-25,2025-07-25 00:00:00,0,2025-07-25 00:10:00,2025-07-26 00:00:00,8247.708769045668,6000.0,0.0,forecast,1.0,27203.221392624928,30676.13224812878,False,2025-07-24
4-3,2025-07-25,2025-07-25 06:00:00,6,2025-07-25 06:10:00,2025-07-26 06:00:00,5340.537608563702,6000.0,5.828058072243188e-16,forecast,1.0,30405.800419083695,34447.62007607164,False,2025-07-24
4-3,2025-07-25,2025-07-25 12:00:00,12,2025-07-25 12:10:00,2025-07-26 12:00:00,10800.0,6000.0,0.0,forecast,1.0,31885.199711543544,36636.712761371164,False,2025-07-24
4-3,2025-07-25,2025-07-25 18:00:00,18,2025-07-25 18:10:00,2025-07-26 18:00:00,10800.0,6000.0,0.0,forecast,1.0,25942.558641403262,29341.227702474822,False,2025-07-24
4-3,2025-07-26,2025-07-26 00:00:00,0,2025-07-26 00:10:00,2025-07-27 00:00:00,7397.7580958491035,6000.0,0.0,forecast,1.0,27318.309048554955,30947.288969604495,False,2025-07-25
4-3,2025-07-26,2025-07-26 06:00:00,6,2025-07-26 06:10:00,2025-07-27 06:00:00,5404.79769647594,6000.0,4.836506650106959e-16,forecast,1.0,32822.279167693676,36835.87582486952,False,2025-07-25
4-3,2025-07-26,2025-07-26 12:00:00,12,2025-07-26 12:10:00,2025-07-27 12:00:00,10800.0,6000.0,0.0,forecast,1.0,36761.61608555744,41574.8966393719,False,2025-07-25
4-3,2025-07-26,2025-07-26 18:00:00,18,2025-07-26 18:10:00,2025-07-27 18:00:00,10800.0,6000.0,5.321922942949458e-16,forecast,1.0,27261.115151110265,30513.944937491146,False,2025-07-25
4-3,2025-07-27,2025-07-27 00:00:00,0,2025-07-27 00:10:00,2025-07-28 00:00:00,7111.0861909958085,6000.0,0.0,forecast,1.0,64823.43180023352,72450.97223856545,False,2025-07-26
4-3,2025-07-27,2025-07-27 06:00:00,6,2025-07-27 06:10:00,2025-07-28 06:00:00,10007.433796296296,6000.0,0.0,forecast,1.0,65846.93895563054,73467.62558146313,False,2025-07-26
4-3,2025-07-27,2025-07-27 12:00:00,12,2025-07-27 12:10:00,2025-07-28 12:00:00,10366.615210866992,6000.0,0.0,forecast,1.0,70618.37367876356,78925.49738513863,False,2025-07-26
4-3,2025-07-27,2025-07-27 18:00:00,18,2025-07-27 18:10:00,2025-07-28 18:00:00,10800.0,6000.0,0.0,forecast,1.0,68178.8369734262,76017.86928939499,False,2025-07-26
4-3,2025-07-28,2025-07-28 00:00:00,0,2025-07-28 00:10:00,2025-07-29 00:00:00,8014.812770337676,6000.0,0.0,forecast,1.0,67461.98556273975,75214.94232573337,False,2025-07-27
4-3,2025-07-28,2025-07-28 06:00:00,6,2025-07-28 06:10:00,2025-07-29 06:00:00,10048.331481481482,6000.0,0.0,forecast,1.0,68920.89860667945,76720.17157607128,False,2025-07-27
4-3,2025-07-28,2025-07-28 12:00:00,12,2025-07-28 12:10:00,2025-07-29 12:00:00,8051.693033236836,6000.0,0.0,forecast,1.0,71440.29895874462,79548.09782353429,False,2025-07-27
4-3,2025-07-28,2025-07-28 18:00:00,18,2025-07-28 18:10:00,2025-07-29 18:00:00,10800.0,6000.0,0.0,forecast,1.0,81301.28653930363,90866.51326390852,False,2025-07-27
4-3,2025-07-29,2025-07-29 00:00:00,0,2025-07-29 00:10:00,2025-07-30 00:00:00,7723.364773536747,6000.0,0.0,forecast,1.0,65642.62074753398,73129.07306584241,False,2025-07-28
4-3,2025-07-29,2025-07-29 06:00:00,6,2025-07-29 06:10:00,2025-07-30 06:00:00,10086.12962962963,6000.0,6.633745853442516e-16,forecast,1.0,68595.33889343581,76579.55720211109,False,2025-07-28
4-3,2025-07-29,2025-07-29 12:00:00,12,2025-07-29 12:10:00,2025-07-30 12:00:00,10020.103962437403,6000.0,0.0,forecast,1.0,66590.40407378352,73875.00303552524,False,2025-07-28
4-3,2025-07-29,2025-07-29 18:00:00,18,2025-07-29 18:10:00,2025-07-30 18:00:00,10800.0,6000.0,0.0,forecast,1.0,64432.02367837531,71681.8257373426,False,2025-07-28
4-3,2025-07-30,2025-07-30 00:00:00,0,2025-07-30 00:10:00,2025-07-31 00:00:00,7700.606144255162,6000.0,0.0,forecast,1.0,60461.754935808436,67159.13967493665,False,2025-07-29
4-3,2025-07-30,2025-07-30 06:00:00,6,2025-07-30 06:10:00,2025-07-31 06:00:00,10122.796296296296,6000.0,2.7129331637931236e-16,forecast,1.0,68044.57267812126,75702.81085212315,False,2025-07-29
4-3,2025-07-30,2025-07-30 12:00:00,12,2025-07-30 12:10:00,2025-07-31 12:00:00,9358.854678735244,6000.0,0.0,forecast,1.0,66730.64662962013,74087.49647085677,False,2025-07-29
4-3,2025-07-30,2025-07-30 18:00:00,18,2025-07-30 18:10:00,2025-07-31 18:00:00,10800.0,6000.0,0.0,forecast,1.0,75273.69904219481,84033.5801384309,False,2025-07-29
4-3,2025-07-31,2025-07-31 00:00:00,0,2025-07-31 00:10:00,2025-08-01 00:00:00,7804.712698321471,6000.0,0.0,forecast,1.0,62591.55385582628,69730.45733578893,False,2025-07-30
4-3,2025-07-31,2025-07-31 06:00:00,6,2025-07-31 06:10:00,2025-08-01 06:00:00,10043.608333333334,6000.0,0.0,forecast,1.0,60344.83060811566,67548.8562006634,False,2025-07-30
4-3,2025-07-31,2025-07-31 12:00:00,12,2025-07-31 12:10:00,2025-08-01 12:00:00,9454.546275808352,6000.0,0.0,forecast,1.0,58663.995309028425,65519.4355190504,False,2025-07-30
4-3,2025-07-31,2025-07-31 18:00:00,18,2025-07-31 18:10:00,2025-08-01 18:00:00,10800.0,6000.0,2.605524564403353e-16,forecast,1.0,51180.33665692635,57947.564337399905,False,2025-07-30
4-3,2025-08-01,2025-08-01 00:00:00,0,2025-08-01 00:10:00,2025-08-02 00:00:00,7176.668049082899,6000.0,0.0,forecast,1.0,25412.796977601414,28612.17384582724,False,2025-07-31
4-3,2025-08-01,2025-08-01 06:00:00,6,2025-08-01 06:10:00,2025-08-02 06:00:00,3567.752973702454,6000.0,0.0,forecast,1.0,28322.008985995984,31964.898258243553,False,2025-07-31
4-3,2025-08-01,2025-08-01 12:00:00,12,2025-08-01 12:10:00,2025-08-02 12:00:00,10800.0,6000.0,0.0,forecast,1.0,26677.193493197305,30058.193194810985,False,2025-07-31
4-3,2025-08-01,2025-08-01 18:00:00,18,2025-08-01 18:10:00,2025-08-02 18:00:00,10800.0,6000.0,0.0,forecast,1.0,22168.580201386245,25070.46629849876,False,2025-07-31
4-3,2025-08-02,2025-08-02 00:00:00,0,2025-08-02 00:10:00,2025-08-03 00:00:00,6606.251811195992,6000.0,0.0,forecast,1.0,26451.39672829646,29830.838191078226,False,2025-08-01
4-3,2025-08-02,2025-08-02 06:00:00,6,2025-08-02 06:10:00,2025-08-03 06:00:00,4593.361402441041,6000.0,0.0,forecast,1.0,30718.089029209776,34435.98408543123,False,2025-08-01
4-3,2025-08-02,2025-08-02 12:00:00,12,2025-08-02 12:10:00,2025-08-03 12:00:00,10800.0,6000.0,0.0,forecast,1.0,29549.983840546083,33098.45286550833,False,2025-08-01
4-3,2025-08-02,2025-08-02 18:00:00,18,2025-08-02 18:10:00,2025-08-03 18:00:00,10800.0,6000.0,3.110181705775646e-16,forecast,1.0,24270.449579823777,27206.627931532188,False,2025-08-01
4-3,2025-08-03,2025-08-03 00:00:00,0,2025-08-03 00:10:00,2025-08-04 00:00:00,6744.792325274402,6000.0,1.2156094501466007e-16,forecast,1.0,54437.86798885905,59854.39809716905,False,2025-08-02
4-3,2025-08-03,2025-08-03 06:00:00,6,2025-08-03 06:10:00,2025-08-04 06:00:00,9953.493577642748,6000.0,0.0,forecast,1.0,55428.33002568764,60904.1028569546,False,2025-08-02
4-3,2025-08-03,2025-08-03 12:00:00,12,2025-08-03 12:10:00,2025-08-04 12:00:00,8260.091077642746,6000.0,0.0,forecast,1.0,56693.052865279926,62597.64062998732,False,2025-08-02
4-3,2025-08-03,2025-08-03 18:00:00,18,2025-08-03 18:10:00,2025-08-04 18:00:00,10800.0,6000.0,0.0,forecast,1.0,59090.08231655504,65782.39695661167,False,2025-08-02
4-3,2025-08-04,2025-08-04 00:00:00,0,2025-08-04 00:10:00,2025-08-05 00:00:00,6244.136257501158,6000.0,0.0,forecast,1.0,58167.4712575813,63885.78030698803,False,2025-08-03
4-3,2025-08-04,2025-08-04 06:00:00,6,2025-08-04 06:10:00,2025-08-05 06:00:00,10008.91712962963,6000.0,0.0,forecast,1.0,58838.87074572414,64765.99422482804,False,2025-08-03
4-3,2025-08-04,2025-08-04 12:00:00,12,2025-08-04 12:10:00,2025-08-05 12:00:00,10045.478527225405,6000.0,1.027364700672036e-15,forecast,1.0,60424.8330992778,66494.71433618714,False,2025-08-03
4-3,2025-08-04,2025-08-04 18:00:00,18,2025-08-04 18:10:00,2025-08-05 18:00:00,10800.0,6000.0,2.1572348818100725e-16,forecast,1.0,56329.763637772085,62398.089350277616,False,2025-08-03
4-3,2025-08-05,2025-08-05 00:00:00,0,2025-08-05 00:10:00,2025-08-06 00:00:00,7074.17873921846,6000.0,0.0,forecast,1.0,55691.16690291807,61249.86883274038,False,2025-08-04
4-3,2025-08-05,2025-08-05 06:00:00,6,2025-08-05 06:10:00,2025-08-06 06:00:00,10010.9625,6000.0,1.133168651045145e-15,forecast,1.0,57387.7566360203,63340.79185173422,False,2025-08-04
4-3,2025-08-05,2025-08-05 12:00:00,12,2025-08-05 12:10:00,2025-08-06 12:00:00,8817.957923787617,6000.0,0.0,forecast,1.0,65756.354063778,72730.06650019238,False,2025-08-04
4-3,2025-08-05,2025-08-05 18:00:00,18,2025-08-05 18:10:00,2025-08-06 18:00:00,10800.0,6000.0,3.140597615208802e-16,forecast,1.0,66843.973087388,74364.85813104086,False,2025-08-04
4-3,2025-08-06,2025-08-06 00:00:00,0,2025-08-06 00:10:00,2025-08-07 00:00:00,6719.560905558015,6000.0,0.0,forecast,1.0,61457.3444942532,67467.07310434841,False,2025-08-05
4-3,2025-08-06,2025-08-06 06:00:00,6,2025-08-06 06:10:00,2025-08-07 06:00:00,10015.953933738427,6000.0,0.0,forecast,1.0,59857.09019420977,65670.125731629,False,2025-08-05
4-3,2025-08-06,2025-08-06 12:00:00,12,2025-08-06 12:10:00,2025-08-07 12:00:00,7923.168161223093,6000.0,0.0,forecast,1.0,64682.05824864689,71360.67137682975,False,2025-08-05
4-3,2025-08-06,2025-08-06 18:00:00,18,2025-08-06 18:10:00,2025-08-07 18:00:00,10800.0,6000.0,0.0,forecast,1.0,52488.377501039526,57953.183419937326,False,2025-08-05
4-3,2025-08-07,2025-08-07 00:00:00,0,2025-08-07 00:10:00,2025-08-08 00:00:00,6771.806341673033,6000.0,0.0,forecast,1.0,60250.232765532855,66781.02254445526,False,2025-08-06
4-3,2025-08-07,2025-08-07 06:00:00,6,2025-08-07 06:10:00,2025-08-08 06:00:00,10033.251851851852,6000.0,0.0,forecast,1.0,57511.986598056494,63947.22497564998,False,2025-08-06
4-3,2025-08-07,2025-08-07 12:00:00,12,2025-08-07 12:10:00,2025-08-08 12:00:00,10800.0,6000.0,4.382013918718898e-16,forecast,1.0,54766.63584839904,60714.32817420317,False,2025-08-06
4-3,2025-08-07,2025-08-07 18:00:00,18,2025-08-07 18:10:00,2025-08-08 18:00:00,10800.0,6000.0,3.823295928049935e-16,forecast,1.0,48486.07162673896,55325.52422628552,False,2025-08-06
4-3,2025-08-08,2025-08-08 00:00:00,0,2025-08-08 00:10:00,2025-08-09 00:00:00,6478.526560381223,6000.0,0.0,forecast,1.0,23793.17116643762,26719.93502829465,False,2025-08-07
4-3,2025-08-08,2025-08-08 06:00:00,6,2025-08-08 06:10:00,2025-08-09 06:00:00,4813.5802796373455,6000.0,0.0,forecast,1.0,25551.744172467632,28747.592426940537,False,2025-08-07
4-3,2025-08-08,2025-08-08 12:00:00,12,2025-08-08 12:10:00,2025-08-09 12:00:00,10800.0,6000.0,7.402448773629668e-16,forecast,1.0,24976.515047318804,28042.746638419245,False,2025-08-07
4-3,2025-08-08,2025-08-08 18:00:00,18,2025-08-08 18:10:00,2025-08-09 18:00:00,10798.385250671876,6000.0,3.706017751753616e-16,forecast,1.0,21366.601882400588,24137.781734293178,False,2025-08-07
4-3,2025-08-09,2025-08-09 00:00:00,0,2025-08-09 00:10:00,2025-08-10 00:00:00,6514.259084301796,6000.0,0.0,forecast,1.0,23432.634112998,26292.245612418134,False,2025-08-08
4-3,2025-08-09,2025-08-09 06:00:00,6,2025-08-09 06:10:00,2025-08-10 06:00:00,3867.1092820326,6000.0,3.0676436061974814e-16,forecast,1.0,27080.04483217486,30238.2556562034,False,2025-08-08
4-3,2025-08-09,2025-08-09 12:00:00,12,2025-08-09 12:10:00,2025-08-10 12:00:00,10800.0,6000.0,0.0,forecast,1.0,25581.938458590143,28492.48007410951,False,2025-08-08
4-3,2025-08-09,2025-08-09 18:00:00,18,2025-08-09 18:10:00,2025-08-10 18:00:00,10800.0,6000.0,3.5074400765352596e-16,forecast,1.0,22268.93179658596,24902.34535525857,False,2025-08-08
4-3,2025-08-10,2025-08-10 00:00:00,0,2025-08-10 00:10:00,2025-08-11 00:00:00,6476.707259301698,6000.0,0.0,forecast,1.0,56079.28617757361,61445.180180695184,False,2025-08-09
4-3,2025-08-10,2025-08-10 06:00:00,6,2025-08-10 06:10:00,2025-08-11 06:00:00,10039.783333333333,6000.0,0.0,forecast,1.0,54437.351430919734,59610.66296221189,False,2025-08-09
4-3,2025-08-10,2025-08-10 12:00:00,12,2025-08-10 12:10:00,2025-08-11 12:00:00,9334.641757962961,6000.0,0.0,forecast,1.0,57147.406733011754,62721.167914695005,False,2025-08-09
4-3,2025-08-10,2025-08-10 18:00:00,18,2025-08-10 18:10:00,2025-08-11 18:00:00,10800.0,6000.0,1.6289455585799405e-16,forecast,1.0,65695.81035058628,72951.50442296322,False,2025-08-09
4-3,2025-08-11,2025-08-11 00:00:00,0,2025-08-11 00:10:00,2025-08-12 00:00:00,6733.730295997396,6000.0,0.0,forecast,1.0,53612.837761932205,58754.45990664531,False,2025-08-10
4-3,2025-08-11,2025-08-11 06:00:00,6,2025-08-11 06:10:00,2025-08-12 06:00:00,10057.57962962963,6000.0,0.0,forecast,1.0,54044.08678765843,59124.40065749145,False,2025-08-10
4-3,2025-08-11,2025-08-11 12:00:00,12,2025-08-11 12:10:00,2025-08-12 12:00:00,9217.99547692033,6000.0,0.0,forecast,1.0,55690.01621522245,60935.29226822742,False,2025-08-10
4-3,2025-08-11,2025-08-11 18:00:00,18,2025-08-11 18:10:00,2025-08-12 18:00:00,10800.0,6000.0,4.1125390205753207e-16,forecast,1.0,56442.35301531571,62535.32728698127,False,2025-08-10
4-3,2025-08-12,2025-08-12 00:00:00,0,2025-08-12 00:10:00,2025-08-13 00:00:00,6522.3084021144405,6000.0,1.1403441128720147e-16,forecast,1.0,58067.00891002662,63804.926278076106,False,2025-08-11
4-3,2025-08-12,2025-08-12 06:00:00,6,2025-08-12 06:10:00,2025-08-13 06:00:00,10037.757783892748,6000.0,4.2486699475955277e-16,forecast,1.0,58389.129293563674,64112.77467448212,False,2025-08-11
4-3,2025-08-12,2025-08-12 12:00:00,12,2025-08-12 12:10:00,2025-08-13 12:00:00,10098.038776819976,6000.0,0.0,forecast,1.0,68298.54018088302,75157.12693458705,False,2025-08-11
4-3,2025-08-12,2025-08-12 18:00:00,18,2025-08-12 18:10:00,2025-08-13 18:00:00,10800.0,6000.0,4.1209991376086897e-16,forecast,1.0,57061.40460510767,63072.77579604229,False,2025-08-11
4-3,2025-08-13,2025-08-13 00:00:00,0,2025-08-13 00:10:00,2025-08-14 00:00:00,6543.558004608218,6000.0,0.0,forecast,1.0,53842.88092387075,58784.75240504839,False,2025-08-12
4-3,2025-08-13,2025-08-13 06:00:00,6,2025-08-13 06:10:00,2025-08-14 06:00:00,9984.706018518518,6000.0,0.0,forecast,1.0,53284.07853297355,58245.81414815764,False,2025-08-12
4-3,2025-08-13,2025-08-13 12:00:00,12,2025-08-13 12:10:00,2025-08-14 12:00:00,8146.980721344714,6000.0,0.0,forecast,1.0,58089.54850460163,63776.693120209944,False,2025-08-12
4-3,2025-08-13,2025-08-13 18:00:00,18,2025-08-13 18:10:00,2025-08-14 18:00:00,10800.0,6000.0,1.9619865950779468e-16,forecast,1.0,58569.899115234984,64629.654410912364,False,2025-08-12
4-3,2025-08-14,2025-08-14 00:00:00,0,2025-08-14 00:10:00,2025-08-15 00:00:00,6903.26657236574,6000.0,1.217364397841027e-16,forecast,1.0,54713.033114304046,59768.11199257003,False,2025-08-13
4-3,2025-08-14,2025-08-14 06:00:00,6,2025-08-14 06:10:00,2025-08-15 06:00:00,9953.7375,6000.0,0.0,forecast,1.0,53116.129089268026,58552.76202142519,False,2025-08-13
4-3,2025-08-14,2025-08-14 12:00:00,12,2025-08-14 12:10:00,2025-08-15 12:00:00,8407.979802630449,6000.0,0.0,forecast,1.0,54098.25384873033,59735.70483130029,False,2025-08-13
4-3,2025-08-14,2025-08-14 18:00:00,18,2025-08-14 18:10:00,2025-08-15 18:00:00,10800.0,6000.0,3.2148876214365605e-16,forecast,1.0,44472.63927809155,49620.54664585138,False,2025-08-13
4-3,2025-08-15,2025-08-15 00:00:00,0,2025-08-15 00:10:00,2025-08-16 00:00:00,6482.786549562935,6000.0,0.0,forecast,1.0,23562.418119268394,26246.811490383196,False,2025-08-14
4-3,2025-08-15,2025-08-15 06:00:00,6,2025-08-15 06:10:00,2025-08-16 06:00:00,3976.3582793099913,6000.0,3.784236938675535e-16,forecast,1.0,25044.84826536035,27982.098483272504,False,2025-08-14
4-3,2025-08-15,2025-08-15 12:00:00,12,2025-08-15 12:10:00,2025-08-16 12:00:00,10800.0,6000.0,0.0,forecast,1.0,23874.24067927884,26591.438770244597,False,2025-08-14
4-3,2025-08-15,2025-08-15 18:00:00,18,2025-08-15 18:10:00,2025-08-16 18:00:00,10800.0,6000.0,0.0,forecast,1.0,20348.182540487098,22761.961208122128,False,2025-08-14
4-3,2025-08-16,2025-08-16 00:00:00,0,2025-08-16 00:10:00,2025-08-17 00:00:00,6171.717131010802,6000.0,0.0,forecast,1.0,24604.874828278276,27406.06388178278,False,2025-08-15
4-3,2025-08-16,2025-08-16 06:00:00,6,2025-08-16 06:10:00,2025-08-17 06:00:00,2988.873144359857,6000.0,0.0,forecast,1.0,28483.376479758612,31583.299754951033,False,2025-08-15
4-3,2025-08-16,2025-08-16 12:00:00,12,2025-08-16 12:10:00,2025-08-17 12:00:00,10800.0,6000.0,0.0,forecast,1.0,27209.67695604524,30149.559456785988,False,2025-08-15
