variant,date,issue_datetime,issue_hour,first_target_end,last_target_end,soc_measured_kwh,planned_terminal_kwh,milp_gap,price_mode,radius_scale,nominal_horizon_proxy_cost_yuan,box_worst_horizon_proxy_cost_yuan,q2_pv_history_only,load_history_through_date
4-2,2025-05-15,2025-05-15 00:00:00,0,2025-05-15 00:10:00,2025-05-16 00:00:00,5731.394388350694,6000.0,0.0,forecast,1.0,34225.321431209326,37567.83439766856,True,2025-05-14
4-2,2025-05-16,2025-05-16 00:00:00,0,2025-05-16 00:10:00,2025-05-17 00:00:00,5912.7842254817715,6000.0,0.0,forecast,1.0,11065.49243898894,12680.001001263663,True,2025-05-15
4-2,2025-05-17,2025-05-17 00:00:00,0,2025-05-17 00:10:00,2025-05-18 00:00:00,5669.880867771267,6000.0,0.0,forecast,1.0,11375.948046178592,13007.094332538654,True,2025-05-16
4-2,2025-05-18,2025-05-18 00:00:00,0,2025-05-18 00:10:00,2025-05-19 00:00:00,5844.936390810908,6000.0,0.0,forecast,1.0,34351.02140173076,37668.59113656862,True,2025-05-17
4-2,2025-05-19,2025-05-19 00:00:00,0,2025-05-19 00:10:00,2025-05-20 00:00:00,5867.840147973814,6000.0,0.0,forecast,1.0,33226.26701187928,36476.50675887659,True,2025-05-18
4-2,2025-05-20,2025-05-20 00:00:00,0,2025-05-20 00:10:00,2025-05-21 00:00:00,5887.9144822735825,6000.0,0.0,forecast,1.0,33154.7200477477,36442.28295823528,True,2025-05-19
4-2,2025-05-21,2025-05-21 00:00:00,0,2025-05-21 00:10:00,2025-05-22 00:00:00,5732.745301895979,6000.0,0.0,forecast,1.0,33401.671251449,36738.876112011705,True,2025-05-20
4-2,2025-05-22,2025-05-22 00:00:00,0,2025-05-22 00:10:00,2025-05-23 00:00:00,5708.4805441984945,6000.0,0.0,forecast,1.0,33024.444024525685,36313.74119071974,True,2025-05-21
4-2,2025-05-23,2025-05-23 00:00:00,0,2025-05-23 00:10:00,2025-05-24 00:00:00,6048.743705123698,6000.0,1.4878965586771538e-16,forecast,1.0,10590.802700407326,12225.241015162155,True,2025-05-22
4-2,2025-05-24,2025-05-24 00:00:00,0,2025-05-24 00:10:00,2025-05-25 00:00:00,6003.236950411604,6000.0,1.4345619821199411e-16,forecast,1.0,11070.475267834192,12679.75470016167,True,2025-05-23
4-2,2025-05-25,2025-05-25 00:00:00,0,2025-05-25 00:10:00,2025-05-26 00:00:00,5904.177956728153,6000.0,0.0,forecast,1.0,32712.675593623273,35956.41150706005,True,2025-05-24
4-2,2025-05-26,2025-05-26 00:00:00,0,2025-05-26 00:10:00,2025-05-27 00:00:00,6017.444769928386,6000.0,0.0,forecast,1.0,31736.26573654852,34909.44594424036,True,2025-05-25
4-2,2025-05-27,2025-05-27 00:00:00,0,2025-05-27 00:10:00,2025-05-28 00:00:00,5892.474695256076,6000.0,0.0,forecast,1.0,32212.534630964365,35562.40856525722,True,2025-05-26
4-2,2025-05-28,2025-05-28 00:00:00,0,2025-05-28 00:10:00,2025-05-29 00:00:00,5759.155362433448,6000.0,0.0,forecast,1.0,32087.393575360096,35406.5423034162,True,2025-05-27
4-2,2025-05-29,2025-05-29 00:00:00,0,2025-05-29 00:10:00,2025-05-30 00:00:00,5859.491374257088,6000.0,0.0,forecast,1.0,32044.31651763285,35357.11524798912,True,2025-05-28
4-2,2025-05-30,2025-05-30 00:00:00,0,2025-05-30 00:10:00,2025-05-31 00:00:00,5921.1868903551795,6000.0,1.5208494716052423e-16,forecast,1.0,10326.14856614387,11960.351353023321,True,2025-05-29
4-2,2025-05-31,2025-05-31 00:00:00,0,2025-05-31 00:10:00,2025-06-01 00:00:00,5819.530635236545,6000.0,0.0,forecast,1.0,10478.81738861013,12089.711707910155,True,2025-05-30
4-2,2025-06-01,2025-06-01 00:00:00,0,2025-06-01 00:10:00,2025-06-02 00:00:00,5658.802641574942,6000.0,0.0,forecast,1.0,32563.120382328307,35967.405097123024,True,2025-05-31
4-2,2025-06-02,2025-06-02 00:00:00,0,2025-06-02 00:10:00,2025-06-03 00:00:00,4528.238027878328,6000.0,0.0,forecast,1.0,34600.5959615077,38350.6978099649,True,2025-06-01
4-2,2025-06-03,2025-06-03 00:00:00,0,2025-06-03 00:10:00,2025-06-04 00:00:00,4664.141104776476,6000.0,0.0,forecast,1.0,36550.06919866244,40757.024157155174,True,2025-06-02
4-2,2025-06-04,2025-06-04 00:00:00,0,2025-06-04 00:10:00,2025-06-05 00:00:00,5028.227964636862,6000.0,0.0,forecast,1.0,37741.752178006995,42194.19507000799,True,2025-06-03
4-2,2025-06-05,2025-06-05 00:00:00,0,2025-06-05 00:10:00,2025-06-06 00:00:00,5005.292038434606,6000.0,0.0,forecast,1.0,38047.12763268907,42687.057102633,True,2025-06-04
4-2,2025-06-06,2025-06-06 00:00:00,0,2025-06-06 00:10:00,2025-06-07 00:00:00,4940.342024657841,6000.0,0.0,forecast,1.0,11749.170495446742,13839.61660025589,True,2025-06-05
4-2,2025-06-07,2025-06-07 00:00:00,0,2025-06-07 00:10:00,2025-06-08 00:00:00,5028.846094963831,6000.0,0.0,forecast,1.0,13139.182890434971,15448.155873851027,True,2025-06-06
4-2,2025-06-08,2025-06-08 00:00:00,0,2025-06-08 00:10:00,2025-06-09 00:00:00,5441.889728459923,6000.0,0.0,forecast,1.0,45533.08006720446,51205.39226486126,True,2025-06-07
4-2,2025-06-09,2025-06-09 00:00:00,0,2025-06-09 00:10:00,2025-06-10 00:00:00,5341.964342829138,6000.0,0.0,forecast,1.0,44756.64766899857,50381.407694797366,True,2025-06-08
4-2,2025-06-10,2025-06-10 00:00:00,0,2025-06-10 00:10:00,2025-06-11 00:00:00,5528.116285802227,6000.0,0.0,forecast,1.0,44941.09672755858,50803.66311589614,True,2025-06-09
4-2,2025-06-11,2025-06-11 00:00:00,0,2025-06-11 00:10:00,2025-06-12 00:00:00,5387.506690421007,6000.0,0.0,forecast,1.0,45683.702847251014,51471.48084539274,True,2025-06-10
4-2,2025-06-12,2025-06-12 00:00:00,0,2025-06-12 00:10:00,2025-06-13 00:00:00,5510.584475745082,6000.0,0.0,forecast,1.0,47783.813730118265,53653.28403321728,True,2025-06-11
4-2,2025-06-13,2025-06-13 00:00:00,0,2025-06-13 00:10:00,2025-06-14 00:00:00,5628.8928830280665,6000.0,2.0459951420200606e-16,forecast,1.0,15420.554807097495,17780.974804758567,True,2025-06-12
4-2,2025-06-14,2025-06-14 00:00:00,0,2025-06-14 00:10:00,2025-06-15 00:00:00,5725.893574207176,6000.0,0.0,forecast,1.0,15663.948955956466,18074.653335036826,True,2025-06-13
4-2,2025-06-15,2025-06-15 00:00:00,0,2025-06-15 00:10:00,2025-06-16 00:00:00,5591.090841099536,6000.0,0.0,forecast,1.0,51127.4683788769,57105.46779411401,True,2025-06-14
4-2,2025-06-16,2025-06-16 00:00:00,0,2025-06-16 00:10:00,2025-06-17 00:00:00,5911.025520557726,6000.0,0.0,forecast,1.0,51354.6611411781,57469.0584250066,True,2025-06-15
4-2,2025-06-17,2025-06-17 00:00:00,0,2025-06-17 00:10:00,2025-06-18 00:00:00,6043.945878372396,6000.0,0.0,forecast,1.0,51441.20509449745,57517.223037502845,True,2025-06-16
4-2,2025-06-18,2025-06-18 00:00:00,0,2025-06-18 00:10:00,2025-06-19 00:00:00,5763.052921415654,6000.0,2.4796212351425523e-16,forecast,1.0,52469.68596505893,58686.040521548726,True,2025-06-17
4-2,2025-06-19,2025-06-19 00:00:00,0,2025-06-19 00:10:00,2025-06-20 00:00:00,5942.288859675927,6000.0,0.0,forecast,1.0,52433.629705208004,58311.84711344328,True,2025-06-18
4-2,2025-06-20,2025-06-20 00:00:00,0,2025-06-20 00:10:00,2025-06-21 00:00:00,6024.250893634259,6000.0,0.0,forecast,1.0,17512.727031666924,19963.628000373836,True,2025-06-19
4-2,2025-06-21,2025-06-21 00:00:00,0,2025-06-21 00:10:00,2025-06-22 00:00:00,5884.753087519257,6000.0,0.0,forecast,1.0,17529.232563849706,19993.195300202235,True,2025-06-20
4-2,2025-06-22,2025-06-22 00:00:00,0,2025-06-22 00:10:00,2025-06-23 00:00:00,6230.588366436441,6000.0,0.0,forecast,1.0,49839.3156741793,55604.26763637639,True,2025-06-21
4-2,2025-06-23,2025-06-23 00:00:00,0,2025-06-23 00:10:00,2025-06-24 00:00:00,6009.361939592013,6000.0,0.0,forecast,1.0,49769.303329928705,55479.661883400135,True,2025-06-22
4-2,2025-06-24,2025-06-24 00:00:00,0,2025-06-24 00:10:00,2025-06-25 00:00:00,5833.451180978732,6000.0,0.0,forecast,1.0,49695.05537286197,55231.941743907344,True,2025-06-23
4-2,2025-06-25,2025-06-25 00:00:00,0,2025-06-25 00:10:00,2025-06-26 00:00:00,6026.715183742042,6000.0,0.0,forecast,1.0,50604.08919010771,56325.628150090735,True,2025-06-24
4-2,2025-06-26,2025-06-26 00:00:00,0,2025-06-26 00:10:00,2025-06-27 00:00:00,5944.1908498777475,6000.0,0.0,forecast,1.0,49712.51196670563,55267.85223484698,True,2025-06-25
4-2,2025-06-27,2025-06-27 00:00:00,0,2025-06-27 00:10:00,2025-06-28 00:00:00,5739.529044614438,6000.0,1.9237834738896084e-16,forecast,1.0,16632.350970020092,18910.54194231252,True,2025-06-26
4-2,2025-06-28,2025-06-28 00:00:00,0,2025-06-28 00:10:00,2025-06-29 00:00:00,6046.457921451242,6000.0,0.0,forecast,1.0,16194.100198777865,18457.03445245469,True,2025-06-27
4-2,2025-06-29,2025-06-29 00:00:00,0,2025-06-29 00:10:00,2025-06-30 00:00:00,5929.086404348958,6000.0,0.0,forecast,1.0,48969.08080338486,54376.52536039812,True,2025-06-28
4-2,2025-06-30,2025-06-30 00:00:00,0,2025-06-30 00:10:00,2025-07-01 00:00:00,6047.816921588544,6000.0,0.0,forecast,1.0,48485.28399756647,54034.69713382272,True,2025-06-29
4-2,2025-07-01,2025-07-01 00:00:00,0,2025-07-01 00:10:00,2025-07-02 00:00:00,5510.1348577553545,6000.0,0.0,forecast,1.0,50513.83289182797,55879.403355247516,True,2025-06-30
4-2,2025-07-02,2025-07-02 00:00:00,0,2025-07-02 00:10:00,2025-07-03 00:00:00,4667.020858203848,6000.0,0.0,forecast,1.0,54445.26134594495,60338.04415002423,True,2025-07-01
4-2,2025-07-03,2025-07-03 00:00:00,0,2025-07-03 00:10:00,2025-07-04 00:00:00,4753.150991809172,6000.0,0.0,forecast,1.0,52930.34592472798,58977.87179059393,True,2025-07-02
4-2,2025-07-04,2025-07-04 00:00:00,0,2025-07-04 00:10:00,2025-07-05 00:00:00,5017.316297185328,6000.0,0.0,forecast,1.0,16909.956705041026,19201.293452693102,True,2025-07-03
4-2,2025-07-05,2025-07-05 00:00:00,0,2025-07-05 00:10:00,2025-07-06 00:00:00,4844.457442664931,6000.0,0.0,forecast,1.0,20514.093208394723,23329.819091582824,True,2025-07-04
4-2,2025-07-06,2025-07-06 00:00:00,0,2025-07-06 00:10:00,2025-07-07 00:00:00,5657.450648386864,6000.0,1.3346228580083457e-16,forecast,1.0,48960.11477967017,54516.95638602593,True,2025-07-05
4-2,2025-07-07,2025-07-07 00:00:00,0,2025-07-07 00:10:00,2025-07-08 00:00:00,4134.227894048033,6000.0,0.0,forecast,1.0,51646.22551536422,57884.313980963394,True,2025-07-06
4-2,2025-07-08,2025-07-08 00:00:00,0,2025-07-08 00:10:00,2025-07-09 00:00:00,4808.157956129195,6000.0,0.0,forecast,1.0,57376.96499807053,63753.56402443563,True,2025-07-07
4-2,2025-07-09,2025-07-09 00:00:00,0,2025-07-09 00:10:00,2025-07-10 00:00:00,5897.197251688369,6000.0,1.1464420794327069e-16,forecast,1.0,56984.67815465816,63465.54915171801,True,2025-07-08
4-2,2025-07-10,2025-07-10 00:00:00,0,2025-07-10 00:10:00,2025-07-11 00:00:00,6026.107261248988,6000.0,0.0,forecast,1.0,56646.16551754482,62914.976899607675,True,2025-07-09
4-2,2025-07-11,2025-07-11 00:00:00,0,2025-07-11 00:10:00,2025-07-12 00:00:00,5860.192740797309,6000.0,0.0,forecast,1.0,21565.16628360014,24345.10494168282,True,2025-07-10
4-2,2025-07-12,2025-07-12 00:00:00,0,2025-07-12 00:10:00,2025-07-13 00:00:00,5610.560352973236,6000.0,0.0,forecast,1.0,23139.841039019804,26178.017844987797,True,2025-07-11
4-2,2025-07-13,2025-07-13 00:00:00,0,2025-07-13 00:10:00,2025-07-14 00:00:00,5731.272105246238,6000.0,0.0,forecast,1.0,55023.8263095341,61186.51152628627,True,2025-07-12
4-2,2025-07-14,2025-07-14 00:00:00,0,2025-07-14 00:10:00,2025-07-15 00:00:00,5654.073734191261,6000.0,0.0,forecast,1.0,55111.19094788289,61402.51944411134,True,2025-07-13
4-2,2025-07-15,2025-07-15 00:00:00,0,2025-07-15 00:10:00,2025-07-16 00:00:00,5995.886065413194,6000.0,0.0,forecast,1.0,59276.391455419376,65578.59859870354,True,2025-07-14
4-2,2025-07-16,2025-07-16 00:00:00,0,2025-07-16 00:10:00,2025-07-17 00:00:00,6304.117774014757,6000.0,2.228817974006439e-16,forecast,1.0,58850.49844208474,65289.83253939251,True,2025-07-15
4-2,2025-07-17,2025-07-17 00:00:00,0,2025-07-17 00:10:00,2025-07-18 00:00:00,6118.44052446007,6000.0,0.0,forecast,1.0,58146.720991806185,64502.87360545907,True,2025-07-16
4-2,2025-07-18,2025-07-18 00:00:00,0,2025-07-18 00:10:00,2025-07-19 00:00:00,5949.209045311776,6000.0,0.0,forecast,1.0,25084.590316226087,28161.810553991047,True,2025-07-17
4-2,2025-07-19,2025-07-19 00:00:00,0,2025-07-19 00:10:00,2025-07-20 00:00:00,6009.412069244439,6000.0,0.0,forecast,1.0,24291.480943339207,27381.03841590506,True,2025-07-18
4-2,2025-07-20,2025-07-20 00:00:00,0,2025-07-20 00:10:00,2025-07-21 00:00:00,5837.023450384114,6000.0,0.0,forecast,1.0,57916.34260184159,64324.59278692751,True,2025-07-19
4-2,2025-07-21,2025-07-21 00:00:00,0,2025-07-21 00:10:00,2025-07-22 00:00:00,6032.29172999566,6000.0,2.259639349802439e-16,forecast,1.0,57956.627822283815,64399.28225554724,True,2025-07-20
4-2,2025-07-22,2025-07-22 00:00:00,0,2025-07-22 00:10:00,2025-07-23 00:00:00,6203.526725019531,6000.0,0.0,forecast,1.0,58288.20557688137,64700.84895504497,True,2025-07-21
4-2,2025-07-23,2025-07-23 00:00:00,0,2025-07-23 00:10:00,2025-07-24 00:00:00,6069.594715857972,6000.0,0.0,forecast,1.0,58869.76629395635,65372.4149151999,True,2025-07-22
4-2,2025-07-24,2025-07-24 00:00:00,0,2025-07-24 00:10:00,2025-07-25 00:00:00,6045.508274782262,6000.0,0.0,forecast,1.0,58972.842176363105,65661.26328158962,True,2025-07-23
4-2,2025-07-25,2025-07-25 00:00:00,0,2025-07-25 00:10:00,2025-07-26 00:00:00,6338.885943603877,6000.0,0.0,forecast,1.0,24115.10341911968,27239.033282843204,True,2025-07-24
4-2,2025-07-26,2025-07-26 00:00:00,0,2025-07-26 00:10:00,2025-07-27 00:00:00,6012.716873908421,6000.0,0.0,forecast,1.0,23984.7980137253,27189.205423104162,True,2025-07-25
4-2,2025-07-27,2025-07-27 00:00:00,0,2025-07-27 00:10:00,2025-07-28 00:00:00,5956.687226456162,6000.0,1.1429024777657684e-16,forecast,1.0,57094.464169729734,63662.10377290471,True,2025-07-26
4-2,2025-07-28,2025-07-28 00:00:00,0,2025-07-28 00:10:00,2025-07-29 00:00:00,6150.383772479746,6000.0,1.129272719988925e-16,forecast,1.0,57900.952492797434,64430.47357289198,True,2025-07-27
4-2,2025-07-29,2025-07-29 00:00:00,0,2025-07-29 00:10:00,2025-07-30 00:00:00,6038.614579381509,6000.0,0.0,forecast,1.0,59003.57501993154,65734.60890955244,True,2025-07-28
4-2,2025-07-30,2025-07-30 00:00:00,0,2025-07-30 00:10:00,2025-07-31 00:00:00,6404.335263828847,6000.0,2.1951491845300123e-16,forecast,1.0,59539.86811424109,66291.23583453604,True,2025-07-29
4-2,2025-07-31,2025-07-31 00:00:00,0,2025-07-31 00:10:00,2025-08-01 00:00:00,6198.409206070602,6000.0,1.111620310079167e-16,forecast,1.0,58798.49662697151,65453.622502320504,True,2025-07-30
4-2,2025-08-01,2025-08-01 00:00:00,0,2025-08-01 00:10:00,2025-08-02 00:00:00,6199.711147361111,6000.0,0.0,forecast,1.0,22853.19619115133,25789.841786849494,True,2025-07-31
4-2,2025-08-02,2025-08-02 00:00:00,0,2025-08-02 00:10:00,2025-08-03 00:00:00,5900.548565395688,6000.0,0.0,forecast,1.0,23343.014709829244,26356.000270969234,True,2025-08-01
4-2,2025-08-03,2025-08-03 00:00:00,0,2025-08-03 00:10:00,2025-08-04 00:00:00,6052.863520183738,6000.0,1.1796392145490554e-16,forecast,1.0,55786.0878925575,61679.51628299191,True,2025-08-02
4-2,2025-08-04,2025-08-04 00:00:00,0,2025-08-04 00:10:00,2025-08-05 00:00:00,5716.732472355324,6000.0,0.0,forecast,1.0,54376.814245626454,59865.10004761082,True,2025-08-03
4-2,2025-08-05,2025-08-05 00:00:00,0,2025-08-05 00:10:00,2025-08-06 00:00:00,5909.796840011574,6000.0,0.0,forecast,1.0,53596.55633603583,59008.21321331634,True,2025-08-04
4-2,2025-08-06,2025-08-06 00:00:00,0,2025-08-06 00:10:00,2025-08-07 00:00:00,6147.150703196509,6000.0,0.0,forecast,1.0,52376.416216336926,57501.14446814182,True,2025-08-05
4-2,2025-08-07,2025-08-07 00:00:00,0,2025-08-07 00:10:00,2025-08-08 00:00:00,5880.173958247974,6000.0,0.0,forecast,1.0,52229.54366553997,57326.6578983435,True,2025-08-06
4-2,2025-08-08,2025-08-08 00:00:00,0,2025-08-08 00:10:00,2025-08-09 00:00:00,5894.94199837963,6000.0,0.0,forecast,1.0,22072.091703158625,24805.645281401383,True,2025-08-07
4-2,2025-08-09,2025-08-09 00:00:00,0,2025-08-09 00:10:00,2025-08-10 00:00:00,5974.586900390562,6000.0,0.0,forecast,1.0,21618.108059502996,24285.34507294414,True,2025-08-08
4-2,2025-08-10,2025-08-10 00:00:00,0,2025-08-10 00:10:00,2025-08-11 00:00:00,5914.228114110242,6000.0,0.0,forecast,1.0,50608.54946660345,55357.79923584574,True,2025-08-09
4-2,2025-08-11,2025-08-11 00:00:00,0,2025-08-11 00:10:00,2025-08-12 00:00:00,6033.967749100117,6000.0,0.0,forecast,1.0,50115.25846390506,54659.03452381767,True,2025-08-10
4-2,2025-08-12,2025-08-12 00:00:00,0,2025-08-12 00:10:00,2025-08-13 00:00:00,5991.624673712385,6000.0,0.0,forecast,1.0,50410.178712621884,54976.862808661324,True,2025-08-11
4-2,2025-08-13,2025-08-13 00:00:00,0,2025-08-13 00:10:00,2025-08-14 00:00:00,6041.346625737848,6000.0,0.0,forecast,1.0,51450.40291812586,56053.59614795915,True,2025-08-12
4-2,2025-08-14,2025-08-14 00:00:00,0,2025-08-14 00:10:00,2025-08-15 00:00:00,6049.192622713727,6000.0,1.3325427299506065e-16,forecast,1.0,50056.74960219328,54602.05853551221,True,2025-08-13
4-2,2025-08-15,2025-08-15 00:00:00,0,2025-08-15 00:10:00,2025-08-16 00:00:00,6059.402410489004,6000.0,0.0,forecast,1.0,21308.3421403418,23749.459575854322,True,2025-08-14
4-2,2025-08-16,2025-08-16 00:00:00,0,2025-08-16 00:10:00,2025-08-17 00:00:00,5831.350714905961,6000.0,0.0,forecast,1.0,21320.430681878075,23732.773712117298,True,2025-08-15
4-2,2025-08-17,2025-08-17 00:00:00,0,2025-08-17 00:10:00,2025-08-18 00:00:00,5958.856881833045,6000.0,0.0,forecast,1.0,50124.65762733299,54623.143811877715,True,2025-08-16
4-2,2025-08-18,2025-08-18 00:00:00,0,2025-08-18 00:10:00,2025-08-19 00:00:00,6120.550286004051,6000.0,1.3560387838083128e-16,forecast,1.0,49253.68750543754,53655.9698812563,True,2025-08-17
4-2,2025-08-19,2025-08-19 00:00:00,0,2025-08-19 00:10:00,2025-08-20 00:00:00,6065.338775486111,6000.0,0.0,forecast,1.0,50090.211450159,54622.17436404084,True,2025-08-18
4-2,2025-08-20,2025-08-20 00:00:00,0,2025-08-20 00:10:00,2025-08-21 00:00:00,6006.747166144387,6000.0,0.0,forecast,1.0,49870.408670141,54294.364111603216,True,2025-08-19
4-2,2025-08-21,2025-08-21 00:00:00,0,2025-08-21 00:10:00,2025-08-22 00:00:00,5974.853263881654,6000.0,1.3169345815826047e-16,forecast,1.0,50543.28607929716,55249.19548729339,True,2025-08-20
4-2,2025-08-22,2025-08-22 00:00:00,0,2025-08-22 00:10:00,2025-08-23 00:00:00,6048.315890516492,6000.0,0.0,forecast,1.0,21222.768660397796,23686.4761645723,True,2025-08-21
4-2,2025-08-23,2025-08-23 00:00:00,0,2025-08-23 00:10:00,2025-08-24 00:00:00,5958.41359820819,6000.0,0.0,forecast,1.0,21711.614141262293,24231.65480300971,True,2025-08-22
4-2,2025-08-24,2025-08-24 00:00:00,0,2025-08-24 00:10:00,2025-08-25 00:00:00,5887.998384898726,6000.0,0.0,forecast,1.0,51052.13274428855,55767.553501090515,True,2025-08-23
4-2,2025-08-25,2025-08-25 00:00:00,0,2025-08-25 00:10:00,2025-08-26 00:00:00,5964.196157042825,6000.0,0.0,forecast,1.0,50353.916139786896,55015.25443677468,True,2025-08-24
4-2,2025-08-26,2025-08-26 00:00:00,0,2025-08-26 00:10:00,2025-08-27 00:00:00,6112.0180062361105,6000.0,2.5548196329327764e-16,forecast,1.0,52148.39155011537,56958.679355623026,True,2025-08-25
4-2,2025-08-27,2025-08-27 00:00:00,0,2025-08-27 00:10:00,2025-08-28 00:00:00,6058.386977731096,6000.0,1.2934104427626028e-16,forecast,1.0,51621.36780485066,56254.05032792735,True,2025-08-26
4-2,2025-08-28,2025-08-28 00:00:00,0,2025-08-28 00:10:00,2025-08-29 00:00:00,6112.660786215277,6000.0,1.2944848568676807e-16,forecast,1.0,51470.36502919969,56207.35982798103,True,2025-08-27
4-2,2025-08-29,2025-08-29 00:00:00,0,2025-08-29 00:10:00,2025-08-30 00:00:00,5915.083936840857,6000.0,0.0,forecast,1.0,22380.871144234952,24925.595448762775,True,2025-08-28
4-2,2025-08-30,2025-08-30 00:00:00,0,2025-08-30 00:10:00,2025-08-31 00:00:00,6142.798124793693,6000.0,0.0,forecast,1.0,21715.309689608697,24223.402526744096,True,2025-08-29
4-2,2025-08-31,2025-08-31 00:00:00,0,2025-08-31 00:10:00,2025-09-01 00:00:00,5785.627976447483,6000.0,1.2881461548959496e-16,forecast,1.0,51722.77940390469,56483.94467141148,True,2025-08-30
4-2,2025-09-01,2025-09-01 00:00:00,0,2025-09-01 00:10:00,2025-09-02 00:00:00,6393.373103828126,6000.0,0.0,forecast,1.0,50915.03092689182,55668.31095270328,True,2025-08-31
4-2,2025-09-02,2025-09-02 00:00:00,0,2025-09-02 00:10:00,2025-09-03 00:00:00,9226.522252058883,6000.0,0.0,forecast,1.0,45664.49711926563,50050.26192791223,True,2025-09-01
4-2,2025-09-03,2025-09-03 00:00:00,0,2025-09-03 00:10:00,2025-09-04 00:00:00,8495.77431718938,6000.0,0.0,forecast,1.0,45216.964401023906,49733.48090218589,True,2025-09-02
4-2,2025-09-04,2025-09-04 00:00:00,0,2025-09-04 00:10:00,2025-09-05 00:00:00,7907.285846499906,6000.0,0.0,forecast,1.0,44960.512040595495,49678.69469305256,True,2025-09-03
4-2,2025-09-05,2025-09-05 00:00:00,0,2025-09-05 00:10:00,2025-09-06 00:00:00,8117.826357436066,6000.0,0.0,forecast,1.0,19804.965201652118,22398.358243305076,True,2025-09-04
4-2,2025-09-06,2025-09-06 00:00:00,0,2025-09-06 00:10:00,2025-09-07 00:00:00,8677.301092450312,6000.0,0.0,forecast,1.0,19432.353500107023,22085.713892467964,True,2025-09-05
4-2,2025-09-07,2025-09-07 00:00:00,0,2025-09-07 00:10:00,2025-09-08 00:00:00,9131.853895238251,6000.0,0.0,forecast,1.0,42141.0213803908,47017.44101073558,True,2025-09-06
4-2,2025-09-08,2025-09-08 00:00:00,0,2025-09-08 00:10:00,2025-09-09 00:00:00,7592.002611176144,6000.0,0.0,forecast,1.0,38089.25920271786,42810.86445855626,True,2025-09-07
4-2,2025-09-09,2025-09-09 00:00:00,0,2025-09-09 00:10:00,2025-09-10 00:00:00,6134.427277063657,6000.0,0.0,forecast,1.0,39680.81948486923,44711.479336569544,True,2025-09-08
4-2,2025-09-10,2025-09-10 00:00:00,0,2025-09-10 00:10:00,2025-09-11 00:00:00,6416.677845976127,6000.0,0.0,forecast,1.0,39609.47562675453,44431.71535578887,True,2025-09-09
4-2,2025-09-11,2025-09-11 00:00:00,0,2025-09-11 00:10:00,2025-09-12 00:00:00,6156.87113827252,6000.0,3.2256118078227026e-16,forecast,1.0,40049.28123642557,45113.65934696722,True,2025-09-10
4-2,2025-09-12,2025-09-12 00:00:00,0,2025-09-12 00:10:00,2025-09-13 00:00:00,6540.452374705715,6000.0,0.0,forecast,1.0,16130.65403435487,18771.227507872463,True,2025-09-11
4-2,2025-09-13,2025-09-13 00:00:00,0,2025-09-13 00:10:00,2025-09-14 00:00:00,7757.511371328327,6000.0,0.0,forecast,1.0,14717.739893496348,17171.612024760514,True,2025-09-12
4-2,2025-09-14,2025-09-14 00:00:00,0,2025-09-14 00:10:00,2025-09-15 00:00:00,6720.452086504205,6000.0,0.0,forecast,1.0,38005.54477330153,42711.79134554631,True,2025-09-13
4-2,2025-09-15,2025-09-15 00:00:00,0,2025-09-15 00:10:00,2025-09-16 00:00:00,6052.526761249999,6000.0,0.0,forecast,1.0,36941.713289856416,41915.06166823319,True,2025-09-14
4-2,2025-09-16,2025-09-16 00:00:00,0,2025-09-16 00:10:00,2025-09-17 00:00:00,6189.285042250206,6000.0,0.0,forecast,1.0,36528.64106149612,41434.00832116144,True,2025-09-15
4-2,2025-09-17,2025-09-17 00:00:00,0,2025-09-17 00:10:00,2025-09-18 00:00:00,5829.925718223379,6000.0,0.0,forecast,1.0,37925.20602150114,43046.37103088318,True,2025-09-16
4-2,2025-09-18,2025-09-18 00:00:00,0,2025-09-18 00:10:00,2025-09-19 00:00:00,5887.697785411169,6000.0,0.0,forecast,1.0,37130.94515259792,42250.40290789564,True,2025-09-17
4-2,2025-09-19,2025-09-19 00:00:00,0,2025-09-19 00:10:00,2025-09-20 00:00:00,6072.654883870804,6000.0,0.0,forecast,1.0,13311.100119707506,15836.984322930122,True,2025-09-18
4-2,2025-09-20,2025-09-20 00:00:00,0,2025-09-20 00:10:00,2025-09-21 00:00:00,6078.975636844039,6000.0,0.0,forecast,1.0,12944.017826169247,15428.72748725292,True,2025-09-19
4-2,2025-09-21,2025-09-21 00:00:00,0,2025-09-21 00:10:00,2025-09-22 00:00:00,6323.103592709057,6000.0,0.0,forecast,1.0,38056.169528719256,43298.83719197923,True,2025-09-20
4-2,2025-09-22,2025-09-22 00:00:00,0,2025-09-22 00:10:00,2025-09-23 00:00:00,6086.002614440104,6000.0,0.0,forecast,1.0,38424.02099299837,43766.933106262135,True,2025-09-21
4-2,2025-09-23,2025-09-23 00:00:00,0,2025-09-23 00:10:00,2025-09-24 00:00:00,5865.6886833658855,6000.0,0.0,forecast,1.0,39372.2842733162,45000.060238243954,True,2025-09-22
4-2,2025-09-24,2025-09-24 00:00:00,0,2025-09-24 00:10:00,2025-09-25 00:00:00,6192.715480638021,6000.0,0.0,forecast,1.0,39468.37120047213,44955.5714332295,True,2025-09-23
4-2,2025-09-25,2025-09-25 00:00:00,0,2025-09-25 00:10:00,2025-09-26 00:00:00,6257.331824869128,6000.0,0.0,forecast,1.0,38801.72311808964,44176.160462696476,True,2025-09-24
