date,plan_kwh,adjusted_purchase_kwh,adjustment_up_kwh,adjustment_down_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-08-19,73911.90118619283,73911.90118619283,0.0,0.0,18860.490033872222,15280.473736762151,139.6413100000001,6153.866149082759,54400.40994412086,0.0,1188.7486549087637,55589.15859902962
2025-08-20,82030.2433459449,83194.29274282433,1164.049396879428,0.0,20499.29763669999,16522.9819950513,0.0,8567.286034508967,59482.67169610615,1590.7191763044993,0.0,61073.390872410644
2025-08-21,78308.36807654392,78418.32144370659,109.95336716267099,0.0,19569.17462599895,15954.130275356334,6.519828125000004,8965.37843785565,56459.70199580882,150.65219908505955,53.47237036718754,56663.826565261064
2025-08-22,42108.694201779035,42108.694201779035,0.0,0.0,18440.23521503097,15427.684341160111,109.63162983862881,17975.205557746805,23663.35375697621,0.0,663.0742983655477,24326.428055341756
2025-08-23,41984.387769839785,42751.85295112017,767.4651812803828,0.0,17663.415447034626,14064.065166015622,0.0,16622.49652010117,22774.603553504363,892.0886093678087,0.0,23666.69216287217
2025-08-24,73586.94225168719,73641.69153377364,54.749282086456674,0.0,19873.288579360695,15672.852016354165,10.574475911458421,5718.23996334524,55149.020923367025,70.48906020183794,88.25457595703199,55307.764559525895
2025-08-25,95165.52182925116,95165.52182925116,0.0,0.0,18513.81928278292,15094.419665208332,11.721059427083219,20984.756254436998,69098.68136104604,0.0,98.06424369669175,69196.74560474274
2025-08-26,74162.31089551542,74942.8052426488,780.494347133384,0.0,19430.72932948061,15658.74399190104,2.384889583333461,5644.386411319233,55117.104115245915,480.7813856192898,20.07361562291774,55617.95911648812
2025-08-27,74794.20639823125,78414.34586244571,3620.1394642144596,0.0,19289.165204140627,15699.663238615756,0.0,6910.695030254176,54986.03106992812,3502.13756356656,0.0,58488.16863349468
2025-08-28,73618.94853628745,78393.56843997925,4774.619903691799,0.0,20790.22629787979,16994.124113498263,40.09143424479157,3869.762706509186,53258.6297002251,5242.002004892487,336.3855108974601,58837.01721601505
2025-08-29,44436.776268911366,44436.776268911366,0.0,0.0,17246.182351548512,13886.207757533944,0.0,18521.581324896797,24983.974860121085,0.0,0.0,24983.974860121085
2025-08-30,42536.724933619145,42536.724933619145,0.0,0.0,16445.206908877102,13652.25670953125,0.0,21231.054900939962,24106.237786457736,0.0,0.0,24106.237786457736
2025-08-31,73389.67338346863,74563.90488278921,1174.231499320576,0.0,21131.999950029738,16599.96473266068,11.772091666666597,3397.0186737534827,53734.462172529704,924.7655766705526,100.10211265812438,54759.32986185838
2025-09-01,82005.95837070911,82227.64778700875,221.6894162996495,0.0,17582.68808009992,11751.645220708935,0.0,22822.47039428444,52317.91938262807,265.5260932765598,0.0,52583.44547590463
2025-09-02,65213.6608826263,67800.4763370831,2586.8154544568,0.0,17632.77014876999,14987.535139848089,0.0,11097.485478161203,42320.56418122803,1958.7320072767118,0.0,44279.29618850474
2025-09-03,69625.74984540166,70000.0452789211,374.2954335194425,0.0,16045.119680011094,13271.90629200039,0.0,11679.114640910397,46347.91618551119,480.1714093125354,0.0,46828.08759482373
2025-09-04,67104.67241453628,67104.67241453628,0.0,0.0,18529.58960469918,14958.584302687323,0.0,9608.101562524436,44836.8969797308,0.0,0.0,44836.8969797308
2025-09-05,38852.19814352988,38852.19814352988,0.0,0.0,17510.309688126767,13913.553399999999,0.0,28431.180188736445,19174.603311402727,0.0,0.0,19174.603311402727
2025-09-06,38462.63375815358,38462.63375815358,0.0,0.0,17405.382914663172,13726.858293016363,0.0,27063.025436506767,18919.85071647078,0.0,0.0,18919.85071647078
2025-09-07,61996.75583831213,65012.06450565019,3015.308667338065,0.0,18076.827927428792,15859.62518441406,0.0,7833.878145968799,40422.3803814888,2134.987295136419,0.0,42557.36767662522
2025-09-08,68452.64571593724,69801.88447631602,1349.2387603787834,0.0,17644.447313690296,15205.322384150475,0.0,7967.190013442865,44034.0594480205,1564.837354432711,0.0,45598.896802453215
2025-09-09,59356.449072593576,61060.273234547436,1703.8241619538628,0.0,20433.257693392326,16397.157246197963,11.45223333333331,3932.7907540197402,39235.64063189965,1734.3961673007248,77.68435634999986,41047.721155550375
2025-09-10,71397.34853585972,72221.68223153957,824.3336956798486,0.0,20414.344303336595,16857.31313120182,0.0,7348.652409404797,45938.6643780129,967.053957779205,0.0,46905.71833579211
2025-09-11,70688.16538567677,70690.88962001842,2.724234341667284,0.0,20791.247437398884,16637.522261445312,2.252125651041524,13043.330786382567,44964.99436038927,5.342910359339647,15.04082116048082,44985.378091909086
2025-09-12,35911.501809126734,35911.501809126734,0.0,0.0,16327.547561331341,12191.698830430554,0.0,20223.99687822595,17203.19892658875,0.0,0.0,17203.19892658875
2025-09-13,33473.101745029206,33473.101745029206,0.0,0.0,16743.46275288682,14172.667945199217,0.0,22895.20545400827,15631.980042067526,0.0,0.0,15631.980042067526
2025-09-14,73776.22719288264,73776.22719288264,0.0,0.0,16561.801035368113,14439.976935403643,0.0,11555.07834291818,47544.59833699382,0.0,0.0,47544.59833699382
2025-09-15,60475.003115572,60763.38029505865,288.3771794866451,0.0,21453.7024406064,17248.229000333853,324.7197284383251,1815.5959498910906,39892.26627732145,381.8196131076115,1790.0383870648243,42064.12427749388
